#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
31991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31993,열풍화연류,0,405,24,5996,0,0,0,60,0,0,0,92,0,3201,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
31994,열풍화연류,0,405,0,5996,0,0,0,0,0,0,0,0,0,1378,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31995,화연선풍,0,405,0,5996,0,0,0,60,0,0,0,1,0,10698,2,0,8,0,0,0,2,10,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
31996,화연선풍,0,405,0,5996,0,0,0,50,0,0,0,1,0,10698,2,0,8,0,0,0,2,10,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
31997,겁화류,0,405,24,5996,0,0,0,30,0,0,0,33,0,3206,2,0,8,0,0,0,12,40,10,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
31998,갈래불,0,405,24,5996,0,0,0,70,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
31999,갈래불,0,405,0,5996,0,0,0,0,0,0,0,0,0,10699,2,0,8,0,0,0,13,21,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32000,화연난격,0,405,24,5996,0,0,0,0,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32001,땅불,0,405,0,5996,0,0,0,40,0,0,0,1,0,2621,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32002,폭염,0,405,0,5996,0,0,0,50,0,0,0,0,0,8974,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32003,사중 폭염,0,405,0,5996,0,0,0,50,0,0,0,0,0,6504,2,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32004,이중 폭염,0,405,0,5996,0,0,0,50,0,0,0,0,0,2620,2,0,8,0,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32005,,0,405,24,5996,0,0,0,0,0,0,0,0,0,3207,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32006,광란의 불꽃,0,405,138,5996,0,0,0,40,0,0,0,0,0,3208,2,0,7,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32007,광란의 불꽃,0,405,0,5996,0,0,0,137,0,0,0,0,0,1378,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32008,광란의 불꽃,0,405,0,5996,0,0,0,97,0,0,0,0,0,1378,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32009,요마의 화염,0,405,370,5996,0,0,0,40,0,0,0,0,0,3210,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32010,염격,0,405,0,5996,0,0,0,0,0,0,0,0,0,3208,2,0,8,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32011,요마의 불바람,0,405,0,5996,0,0,0,0,0,0,0,0,0,3209,2,0,8,0,0,0,13,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32012,요마의 불,0,405,0,5996,0,0,0,40,0,0,0,0,0,3207,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32013,요마의 불,0,405,0,5996,0,0,0,40,0,0,0,1,0,4530,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32014,요마의 불,0,405,0,5996,0,0,0,50,0,0,0,0,0,4530,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32015,화연류,0,405,24,5996,0,0,0,40,0,0,0,0,0,3210,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32016,화연류,0,405,0,5996,0,0,0,50,0,0,0,0,0,10702,2,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32017,폭염격,0,405,24,5996,0,0,0,0,0,0,0,0,0,3209,2,0,8,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32018,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32019,화마의 저주,0,405,24,5996,0,0,0,40,0,0,0,0,0,3210,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32020,대폭발 저주,0,405,0,5996,0,0,0,0,0,0,0,0,0,5087,4,0,8,0,0,0,2,40,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32021,집중 폭발 저주,0,405,0,5996,0,0,0,0,0,0,0,0,0,6504,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32022,폭발 저주,0,405,0,5996,0,0,0,0,0,0,0,0,0,10682,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32023,열화적멸조,0,405,24,5996,0,0,0,60,0,0,0,0,0,1378,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32024,열화적멸조,0,405,0,5996,0,0,0,5,0,0,0,0,0,3211,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
32025,열화적멸조,0,405,0,5996,0,0,0,18,0,0,0,2,0,1378,4,0,8,0,0,0,12,40,12,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32026,열화적멸조,0,405,0,5996,0,0,0,5,0,0,0,0,0,4573,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False
32027,열화적멸조,0,405,0,5996,0,0,0,18,0,0,0,2,0,1378,4,0,8,0,0,0,12,40,12,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32028,열화적멸조,0,405,0,5996,0,0,0,38,0,0,0,2,0,10701,4,0,8,0,0,0,12,8,40,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32029,열화적멸조,0,405,0,5996,0,0,0,63,0,0,0,2,0,10701,4,0,8,0,0,0,12,8,40,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32030,열화적멸조,0,405,0,5996,0,0,0,38,0,0,0,2,0,10701,4,0,8,0,0,0,12,8,40,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32031,열화적멸조,0,405,0,5996,0,0,0,63,0,0,0,2,0,10701,4,0,8,0,0,0,12,8,40,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32032,적멸열파,0,405,371,5996,0,0,0,70,0,0,0,107,0,3213,4,0,10,0,0,0,13,20,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32033,적멸열파,0,405,372,5996,0,0,0,70,0,0,0,107,0,3213,4,0,10,0,0,0,13,20,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32034,적멸열파: 분산,0,405,0,5996,0,0,0,75,0,0,0,0,0,8844,4,0,8,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32035,적멸열파: 집중,0,405,0,5996,0,0,0,75,0,0,0,0,0,2655,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32036,멸토 소진: 봉화,0,405,24,5996,0,0,0,50,0,0,0,0,0,3212,4,0,8,0,0,0,2,10,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32037,멸토 소진: 고리,0,405,24,5996,0,0,0,50,0,0,0,0,0,3219,4,0,8,0,0,0,10,20,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32038,멸토 소진: 돌진,0,405,24,5996,0,0,0,0,0,0,0,0,0,4561,4,0,8,0,66,0,12,40,6,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,2,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32039,멸토 소진: 돌진,0,405,24,5996,0,0,0,65,0,0,0,151,0,4574,4,0,8,0,8,0,12,60,6,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,2,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32040,화마의 발톱,0,405,24,5996,0,0,0,60,0,0,0,0,0,1378,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32041,화마의 발톱,0,405,24,5996,0,0,0,0,0,0,0,0,0,3214,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32042,화마,0,405,0,5996,0,0,0,0,0,0,0,0,0,5087,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32043,화연류,0,405,138,5996,0,0,0,100,0,0,0,0,0,3217,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32044,화연류,0,405,24,5996,0,0,0,50,0,0,0,0,0,3217,2,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32045,염격,0,405,24,5996,0,0,0,50,0,0,0,0,0,3218,2,0,8,0,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32046,쌍염류,0,405,24,5996,0,0,0,50,0,0,0,0,0,3210,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32047,쌍염류,0,405,0,5996,0,0,0,0,0,0,0,0,0,10703,2,0,8,0,0,0,13,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32048,마구 핥기,0,405,24,5996,0,0,0,40,150,0,0,4,0,3203,3,0,8,0,0,0,13,11,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32049,힘겨운 뜀뛰기,0,405,24,5996,0,0,0,40,150,0,0,1,0,1494,3,0,8,0,0,0,2,9,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32050,돌진,0,405,24,5996,0,0,0,40,150,0,0,2,0,3208,3,0,8,0,50,0,12,15,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32051,손뼉,0,405,24,5996,0,0,0,40,150,0,0,2,0,3201,3,0,8,0,0,0,12,15,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32052,착지,0,405,0,5996,0,0,0,50,150,0,0,1,0,4561,3,0,8,0,0,0,2,15,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32053,마력 공급,0,405,0,5996,0,0,0,0,0,0,0,0,0,10783,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32054,황도 혜성,0,405,24,5996,0,0,0,70,150,0,0,152,0,1578,3,0,10,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32055,국지적 대소용돌이,0,405,24,5996,0,0,0,50,350,0,0,0,0,3224,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32056,호령,0,405,24,5996,0,0,0,50,150,0,0,3,0,1577,3,0,10,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
32057,마구 후비기,0,405,24,5996,0,0,0,50,350,0,0,0,0,3214,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
