#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,DamagePhysType,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
28977,비스마르크 아침 정식,,"레스토랑 '비스마르크'풍의 아침 정식.
[1회 이상 사용 후 철거 시 소멸]

식사 효과(최대 10회):
  불굴 +4%(최대 10)
  활력 +5%(최대 12)
  장비 소모 저항 +3
  적 처치/제작/채집 경험치 +3%
  지속시간 30:00
[최대 2배까지 지속시간 연장 가능]",비스마르크 아침 정식,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197592,1,450,150,0,0,53353,430,18000,0,0,0,0,1,14,78,70,0,50,0,2,0,False,False,False,False,False,False,False,False
28978,데빌드 에그 샐러드 보울,,"양푼 가득 담은 데빌드 에그 샐러드.
[1회 이상 사용 후 철거 시 소멸]

식사 효과(최대 10회):
  극대화 +4%(최대 10)
  활력 +5%(최대 12)
  장비 소모 저항 +3
  적 처치/제작/채집 경험치 +3%
  지속시간 30:00
[최대 2배까지 지속시간 연장 가능]",데빌드 에그 샐러드 보울,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197593,1,450,150,0,0,53352,430,18000,0,0,0,0,1,14,78,70,0,50,0,2,0,False,False,False,False,False,False,False,False
28979,총장의 초상화,,신전기사단 총장 아이메리크의 초상화. 제목 '보렐 자작의 초상',총장의 초상화,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197594,1,450,357,0,0,51422,1,20000,0,0,0,0,1,14,79,71,0,50,0,2,0,False,False,False,False,False,False,False,False
28980,천연 황수정,,바다 밑에 잠들어 있던 황색 천연 수정.,천연 황수정,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197596,1,450,30,0,0,53337,1,6000,0,0,0,0,1,14,78,70,0,50,0,2,0,False,False,False,False,False,False,False,False
28981,그랑 코스모스 칸막이,,그랑 코스모스 느낌이 나는 칸막이.,그랑 코스모스 칸막이,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197597,1,3000,90,0,0,52673,1,10000,0,0,0,0,1,14,57,56,0,50,1,2,0,False,False,False,True,False,False,False,False
28982,그루터기 식탁,,거대한 나무의 그루터기를 이용해서 만든 식탁.,그루터기 식탁,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197598,1,3000,60,0,0,51688,1,2000,0,0,0,0,1,14,77,69,0,50,0,2,0,False,False,False,False,False,False,False,False
28983,소풍 바구니,,그릇과 음식이 든 바구니.,소풍 바구니,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197599,1,450,30,0,0,53340,430,6000,0,0,6461,0,1,14,78,70,0,50,1,2,13,False,False,False,False,False,False,False,False
28984,수석 연주자용 트럼펫,,어느 위대한 연주가를 칭송하기 위해 만든 트럼펫.,수석 연주자용 트럼펫,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197600,1,450,30,0,0,53339,430,6000,0,0,6462,0,1,14,78,70,0,50,1,2,10,False,False,False,False,False,False,False,False
28985,해바라기 꽃다발,,화사한 해바라기 꽃다발.,해바라기 꽃다발,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197601,1,2000,30,0,0,53344,1,6000,0,0,0,0,1,14,78,70,0,50,1,2,0,False,False,False,False,False,False,False,False
28986,칼도마,,식재료를 썰기 위한 도마. 썰다 만 양배추를 올려놓기 위한 도마일지도 모른다.,칼도마,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197602,1,700,30,0,0,53335,1,6000,0,0,0,0,1,14,78,70,0,50,1,2,0,False,False,False,False,False,False,False,False
28987,읽다 만 책,,읽다 만 책. 대개 나중에 보려고 하면 다른 쪽이 펼쳐져 있다.,읽다 만 책,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197603,1,5000,30,0,0,53345,1,6000,0,0,0,0,1,14,78,70,0,50,0,2,0,False,False,False,False,False,False,False,False
28988,우유 팩,,우유가 든 종이 용기.,우유 팩,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197606,1,450,30,0,0,53346,1,6000,0,0,0,0,1,14,78,70,0,50,1,2,0,False,False,False,False,False,False,False,False
28989,용기사의 초상화,,푸른 용기사 에스티니앙의 초상화. 제목 '푸름',용기사의 초상화,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197607,1,450,357,0,0,51423,1,20000,0,0,0,0,1,14,79,71,0,50,0,2,0,False,False,False,False,False,False,False,False
28990,그랑 코스모스 벽장식,,그랑 코스모스 느낌이 나는 벽걸이 장식.,그랑 코스모스 벽장식,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197616,1,450,60,0,0,51418,1,12000,0,0,0,0,1,14,79,71,0,50,0,2,0,False,False,False,True,False,False,False,False
28991,구제 탁자 세트,,낡은 탁자와 의자.,구제 탁자 세트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197617,1,4000,60,0,0,51687,430,2000,0,0,6463,0,1,14,77,69,0,50,1,2,8,False,False,False,False,False,False,False,False
28992,대초원 침대,,아짐 대초원 양식의 침대.,대초원 침대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197620,1,3000,90,0,0,52674,430,42000,0,0,6464,0,1,14,57,68,0,50,0,2,12,False,False,False,False,False,False,False,False
28993,토끼 봉제인형,,토끼스러운 봉제인형.,토끼 봉제인형,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197621,1,450,60,0,0,53350,1,12000,0,0,0,0,1,14,78,0,0,50,1,2,0,False,True,False,False,False,False,False,False
28994,루비 웨폰 장식품,,"갈론드 아이언웍스 사에서 만든 새로운 감각의 장식품.
[하나만 설치 가능]",루비 웨폰 장식품,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197625,1,450,60,0,0,53342,450,10000,0,0,6465,0,1,14,78,70,0,50,0,2,10,False,False,False,False,False,False,False,False
28995,앞치마걸이,,앞치마가 걸린 걸이.,앞치마걸이,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197626,1,450,60,0,0,51419,1,12000,0,0,0,0,1,14,79,71,0,50,1,2,0,False,False,False,False,False,False,False,False
28996,동방 무대,,프린세스데이 분위기를 내는 동방풍 실내용 무대.,동방 무대,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197622,1,3000,90,0,0,51685,1,10720,0,0,0,0,1,14,77,0,0,50,0,2,0,False,True,False,False,False,False,False,False
28997,프린세스데이 현수막,,프린세스데이 분위기를 내는 동방풍 현수막.,프린세스데이 현수막,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,197623,1,2500,60,0,0,51429,1,12720,0,0,0,0,1,14,79,0,0,50,0,2,0,False,True,False,False,False,False,False,False
28998,도느 트렐리스,,도느 메그에 있는 것 같은 꽃문.,도느 트렐리스,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,131296,1,6000,57,0,0,52292,1,2000,0,0,0,0,1,14,76,67,0,50,0,2,0,False,False,False,True,False,False,False,False
28999,레이크랜드 엘프 나무,,레이크랜드에 자생하는 나무. 조경용으로 사용하기 위해 베어냈다.,레이크랜드 엘프 나무,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,131307,1,6000,57,0,0,52293,1,2000,0,0,0,0,1,14,76,67,0,50,0,2,0,False,False,False,False,False,False,False,False
29000,레이크랜드 꽃밭,,정원을 꾸밀 수 있는 레이크랜드 들풀밭.,레이크랜드 꽃밭,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,131308,1,6000,57,0,0,52291,1,2000,0,0,0,0,1,14,76,67,0,50,0,2,0,False,False,False,False,False,False,False,False
29001,붉은 미지의 야만신 우상,,루비 웨폰이 흡수한 듯한 미지의 야만신의 모습을 본뜬 붉은색 조각상.,붉은 미지의 야만신 우상,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26601,1,10000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
29002,루비 웨폰 브로드소드,,,루비 웨폰 브로드소드,0,0,0,1,0,0,4303225033,0,101,51,2240,0,0,0,0,135,139,134,94,0,0,0,0,0,0,0,0,80,0,1,38,0,0,1,1,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,2000,1182,7,21800,30623,485,2060,0,0,6753,0,3,1,2,0,1,5,0,2,9,True,True,False,True,False,False,False,False
29003,루비 웨폰 세스터스,,,루비 웨폰 세스터스,0,0,0,1,0,0,4297392451,4297392501,101,51,2560,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,41,0,0,3,2,3,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,2000,1772,7,21800,31184,485,16060,0,0,6754,0,3,1,1,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29004,루비 웨폰 전투도끼,,,루비 웨폰 전투도끼,0,0,0,1,0,0,4301455761,0,101,51,3360,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,44,0,0,1,3,1,3,1,3,27,45,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,2000,1772,7,21800,31595,485,4060,0,0,6754,0,3,1,3,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29005,루비 웨폰 유격창,,,루비 웨폰 유격창,0,0,0,1,0,0,4295033354,0,101,51,2800,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,47,0,0,2,4,2,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,2000,1772,7,21800,31998,485,10060,0,0,6754,0,3,1,5,0,13,5,0,2,8,True,True,False,True,False,False,False,False
29006,루비 웨폰 활,,,루비 웨폰 활,0,0,0,1,0,0,4300079705,4300735162,101,51,3040,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,50,0,0,4,5,2,25,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,2000,1772,7,21800,32384,485,26060,0,0,6754,0,3,1,4,0,13,5,0,2,8,True,True,False,True,False,False,False,False
29007,루비 웨폰 단검,,,루비 웨폰 단검,0,0,0,1,0,0,4300998409,4300998459,101,51,2560,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,93,0,0,11,29,1,3,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,2000,1772,7,21800,33972,485,21060,0,0,6754,0,3,1,84,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29008,루비 웨폰 그레이트소드,,,루비 웨폰 그레이트소드,0,0,0,1,0,0,4300998109,0,101,51,2960,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,98,0,0,1,32,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,2000,1772,7,21800,34350,485,5060,0,0,6754,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29009,루비 웨폰 봉쇄총,,,루비 웨폰 봉쇄총,0,0,0,1,0,0,4299491281,4295034931,101,51,2640,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,96,0,0,4,31,2,25,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,2000,1772,7,21800,34470,485,27060,0,0,6754,0,3,1,88,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29010,루비 웨폰 환술봉,,,루비 웨폰 환술봉,0,0,0,1,0,0,4299883297,0,101,101,3440,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,53,0,0,6,6,3,3,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,2000,1772,7,21800,32766,485,42060,0,0,6754,0,3,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
29011,루비 웨폰 주술봉,,,루비 웨폰 주술봉,0,0,0,1,0,0,4300669929,0,101,101,3280,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,55,0,0,5,7,3,3,4,3,46,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,2000,1772,7,21800,33138,485,33060,0,0,6754,0,3,2,7,0,13,5,0,2,8,True,True,False,True,False,False,False,False
29012,루비 웨폰 금서,,,루비 웨폰 금서,0,0,0,1,0,0,4300605093,0,101,101,3120,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,69,0,0,5,26,3,3,4,3,27,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,2000,1772,7,21800,33202,485,35060,0,0,6754,0,3,2,10,0,13,5,0,2,14,True,True,False,True,False,False,False,False
29013,루비 웨폰 치유서,,,루비 웨폰 치유서,0,0,0,1,0,0,8595572389,0,101,101,3120,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,29,0,0,6,28,3,3,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,2000,1772,7,21800,33201,485,43060,0,0,6754,0,3,2,98,0,13,5,0,2,14,True,True,False,True,False,False,False,False
29014,루비 웨폰 천체광도계,,,루비 웨폰 천체광도계,0,0,0,1,0,0,4299622453,571230718103,101,101,3200,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,99,0,0,6,33,1,3,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,2000,1772,7,21800,34943,485,44060,0,0,6754,0,3,2,89,0,13,5,0,2,11,True,True,False,True,False,False,False,False
29015,루비 웨폰 외날검,,,루비 웨폰 외날검,0,0,0,1,0,0,4298377369,4299557067,101,51,2640,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,111,0,0,3,34,1,3,1,3,22,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,2000,1772,7,21800,36504,485,17060,0,0,6754,0,3,1,96,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29016,루비 웨폰 행어,,,루비 웨폰 행어,0,0,0,1,0,0,4299163901,4298443055,101,101,3440,0,0,0,0,189,175,188,132,0,0,0,0,0,0,0,0,80,0,1,112,0,0,5,35,2,3,4,3,22,27,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,2000,1772,7,21800,36803,485,37060,0,0,6754,0,3,2,97,0,13,5,0,2,11,True,True,False,True,False,False,False,False
29017,루비 웨폰 톱날검,,,루비 웨폰 톱날검,0,0,0,1,0,0,4296870341,0,101,51,2800,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,149,0,0,1,37,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,2000,1772,7,21800,36043,485,6060,0,0,6754,0,3,1,106,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29018,루비 웨폰 차크람,,,루비 웨폰 차크람,0,0,0,1,0,0,4296673833,4296673883,101,51,3120,0,0,0,0,189,194,188,132,0,0,0,0,0,0,0,0,80,0,1,150,0,0,4,38,2,25,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,2000,1772,7,21800,36241,485,28060,0,0,6754,0,3,1,107,0,13,5,0,2,9,True,True,False,True,False,False,False,False
29019,루비 웨폰 사각방패,,,루비 웨폰 사각방패,0,0,0,1,0,0,4300931173,0,0,0,0,867,867,0,0,54,55,54,38,0,0,0,0,0,0,0,0,80,0,1,38,0,0,1,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,2000,591,7,21800,30212,485,2060,0,0,6755,0,3,3,11,0,2,5,0,2,10,True,True,False,True,False,True,False,False
29020,낡은 공명 투구,,"에덴 공간에서 손에 넣은 수수께끼의 투구.
[2개 모아 특정 머리 방어구와 교환 가능]",낡은 공명 투구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,40212,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29021,낡은 공명 갑옷,,"에덴 공간에서 손에 넣은 수수께끼의 갑옷.
[4개 모아 특정 몸통 방어구와 교환 가능]",낡은 공명 갑옷,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,48082,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29022,낡은 공명 완갑,,"에덴 공간에서 손에 넣은 수수께끼의 완갑.
[2개 모아 특정 손 방어구와 교환 가능]",낡은 공명 완갑,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,48528,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29023,낡은 공명 하의,,"에덴 공간에서 손에 넣은 수수께끼의 하의.
[4개 모아 특정 다리 방어구와 교환 가능]",낡은 공명 하의,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,47535,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29024,낡은 공명 쇠구두,,"에덴 공간에서 손에 넣은 수수께끼의 쇠구두.
[2개 모아 특정 발 방어구와 교환 가능]",낡은 공명 쇠구두,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,46557,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29025,낡은 공명 허리띠,,"에덴 공간에서 손에 넣은 수수께끼의 허리띠.
과거에는 허리 방어구와 교환할 수 있었으나, 지금은 거래되지 않는다.",낡은 공명 허리띠,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,9999,776,0,0,54174,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29026,낡은 공명 장신구,,"에덴 공간에서 손에 넣은 수수께끼의 장신구.
[특정 장신구와 교환 가능]",낡은 공명 장신구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,54649,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,True,False,False,False,False
29027,공명 낱장: 제1편,,"에덴이 만든 것으로 보이는 수수께끼의 낱장.
[일정 개수를 모아 특정 장비와 교환 가능]",공명 낱장: 제1편,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26445,1,4000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
29028,공명 낱장: 제2편,,"에덴이 만든 것으로 보이는 수수께끼의 낱장.
[일정 개수를 모아 특정 장비 및 강화재료와 교환 가능]",공명 낱장: 제2편,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26446,1,4000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
29029,공명 낱장: 제3편,,"에덴이 만든 것으로 보이는 수수께끼의 낱장.
[일정 개수를 모아 특정 장비 및 강화재료와 교환 가능]",공명 낱장: 제3편,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26447,1,4000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
29030,공명 낱장: 제4편,,"에덴이 만든 것으로 보이는 수수께끼의 낱장.
[일정 개수를 모아 특정 장비와 교환 가능]",공명 낱장: 제4편,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26448,1,4000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
29031,낡은 공명 검,,"에덴 공간에서 손에 넣은 수수께끼의 검.
예전에는 열심히 수집하는 호사가가 있었지만, 유행이 지나 지금은 거래하는 사람이 없다.",낡은 공명 검,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,30517,1,3000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
