#,Icon,PlaceNameSubtext,DataKey,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0,Unknown1
364.46,0,0,0,0,0,0,0,0,0,0,0
364.47,60581,0,0,765,1375,2,0,0,0,255,0
364.48,60434,0,0,1708,1316,2,0,0,0,255,0
364.49,60412,0,0,1675,1323,2,0,0,0,255,0
364.50,60551,0,0,1717,1332,2,0,0,0,255,0
364.51,60434,0,0,800,1396,2,0,0,0,255,0
364.52,60412,0,0,714,1390,2,0,0,0,255,0
364.53,60467,0,0,569,1082,2,0,0,0,255,93
364.54,60467,0,0,569,1007,2,0,0,0,255,93
364.55,60441,2958,496,528,1610,2,0,0,1,19,82
364.56,60311,3374,0,611,424,2,0,0,0,255,0
364.57,60412,0,0,549,383,2,0,0,0,255,0
364.58,60412,0,0,545,393,2,0,0,0,255,0
364.59,60434,0,0,592,386,2,0,0,0,255,0
364.60,60311,3374,0,1716,1322,2,0,0,0,255,0
364.61,60311,3374,0,787,1370,4,0,0,0,255,0
364.62,0,3106,0,670,870,4,0,0,0,255,0
364.63,60442,3354,0,568,402,1,0,0,0,255,0
364.64,60442,3355,0,1665,830,4,0,0,0,255,0
364.65,0,0,0,0,0,0,0,0,0,0,0
364.66,60456,0,0,523,1604,2,0,0,0,255,82
364.67,60352,0,0,1825,1295,2,0,0,0,255,0
364.68,60467,0,0,1762,941,2,0,0,0,255,229
364.69,0,0,0,0,0,0,0,0,0,255,0
364.70,0,0,0,0,0,0,0,0,0,255,0
364.71,0,0,0,0,0,0,0,0,0,255,0
364.72,0,0,0,0,0,0,0,0,0,255,0
364.73,0,0,0,0,0,0,0,0,0,255,0
364.74,0,0,0,0,0,0,0,0,0,255,0
364.75,60414,3467,0,485,1763,2,0,0,0,255,99
364.76,0,0,0,0,0,0,0,0,0,0,0
364.77,60456,0,0,529,1629,2,0,0,0,255,106
364.78,60428,3492,0,1716,858,2,0,0,0,255,230
364.79,60467,0,0,1730,867,1,0,0,0,255,108
364.80,0,0,0,0,0,0,0,0,0,255,0
364.81,0,0,0,0,0,0,0,0,0,255,0
364.82,0,0,0,0,0,0,0,0,0,255,0
364.83,0,0,0,0,0,0,0,0,0,255,0
364.84,0,0,0,0,0,0,0,0,0,255,0
364.85,0,0,0,0,0,0,0,0,0,255,0
365.0,0,3114,0,1425,370,4,0,1,0,255,0
365.1,0,3115,0,1730,860,4,0,1,0,255,0
365.2,0,3116,0,375,580,4,0,1,0,255,0
365.3,0,3117,0,400,960,1,0,1,0,255,0
365.4,0,3118,0,805,1830,1,0,1,0,255,0
365.5,60448,3119,0,1695,370,3,0,0,0,255,0
365.6,0,3120,0,1550,610,4,0,0,0,255,0
365.7,60442,3121,0,1490,700,4,0,0,0,255,0
365.8,60453,3122,140,1270,800,2,0,0,3,255,0
365.9,60442,3123,0,1210,800,4,0,0,0,255,0
365.10,60442,3124,0,1155,670,4,0,0,0,255,0
365.11,60442,3125,0,1175,930,3,0,0,0,255,0
365.12,60442,3126,0,1660,675,2,0,0,0,255,0
365.13,60442,3127,0,1545,810,2,0,0,0,255,0
365.14,60442,3128,0,1505,960,2,0,0,0,255,0
365.15,60453,3129,161,1423,1332,4,0,0,3,255,0
365.16,60442,3130,0,1380,1545,1,0,0,0,255,0
365.17,0,3131,0,1590,1570,4,0,0,0,255,0
365.18,60442,3132,0,1005,445,4,0,0,0,255,0
365.19,60448,3133,0,605,450,4,0,0,0,255,0
365.20,60442,3134,0,1005,845,4,0,0,0,255,0
365.21,60453,3135,141,513,811,4,0,0,3,255,0
365.22,60442,3136,0,1000,1010,4,0,0,0,255,0
365.23,60442,3137,0,985,1270,4,0,0,0,255,0
365.24,60442,3138,0,455,1085,4,0,0,0,255,0
365.25,60414,3139,0,516,1514,1,0,0,0,255,80
365.26,60442,3140,0,705,1445,4,0,0,0,255,0
365.27,60442,3141,0,1115,1400,4,0,0,0,255,0
365.28,60442,3142,0,1180,1725,4,0,0,0,255,0
365.29,0,3143,0,1500,1950,4,0,0,0,255,0
365.30,60441,2951,497,1715,365,2,0,0,1,0,0
365.31,60441,2953,491,370,340,4,0,0,1,34,0
365.32,0,0,0,0,0,0,0,0,0,255,0
365.33,0,0,0,0,0,0,0,0,0,0,0
365.34,60412,0,0,1339,833,1,0,0,0,255,0
365.35,60412,0,0,1342,807,1,0,0,0,255,0
365.36,60434,0,0,1323,787,1,0,0,0,255,0
365.37,60412,0,0,1305,739,1,0,0,0,255,0
365.38,60581,0,0,1306,785,1,0,0,0,255,0
365.39,60551,0,0,1312,838,1,0,0,0,255,0
365.40,60311,3374,0,1305,759,2,0,0,0,255,0
365.41,60434,0,0,589,443,1,0,0,0,255,0
365.42,60434,0,0,492,788,1,0,0,0,255,0
365.43,60311,3374,0,531,739,4,0,0,0,255,0
365.44,60311,3374,0,1410,1299,4,0,0,0,255,0
365.45,60441,3143,565,1409,1535,3,0,0,1,0,85
365.46,0,0,0,0,0,0,0,0,0,0,0
365.47,0,0,0,0,0,0,0,0,0,0,0
365.48,0,0,0,0,0,0,0,0,0,0,0
365.49,0,0,0,0,0,0,0,0,0,0,0
365.50,0,0,0,0,0,0,0,0,0,0,0
365.51,60352,0,0,1404,1530,3,0,0,0,255,85
365.52,0,3107,0,400,1660,4,0,1,0,255,0
365.53,60467,0,0,549,786,4,0,0,0,255,86
365.54,60467,0,0,849,1241,4,0,0,0,255,86
365.55,60352,0,0,1710,360,3,0,0,0,255,0
365.56,60935,0,0,1284,770,3,0,0,0,255,85
365.57,0,0,0,0,0,0,0,0,0,0,0
365.58,0,0,0,0,0,0,0,0,0,0,0
365.59,0,0,0,0,0,0,0,0,0,0,0
365.60,0,0,0,0,0,0,0,0,0,0,0
365.61,0,0,0,0,0,0,0,0,0,0,0
365.62,0,0,0,0,0,0,0,0,0,0,0
365.63,0,0,0,0,0,0,0,0,0,0,0
365.64,0,0,0,0,0,0,0,0,0,0,0
365.65,0,0,0,0,0,0,0,0,0,0,0
365.66,0,0,0,0,0,0,0,0,0,0,0
366.0,0,3144,0,220,1625,4,0,1,0,255,0
366.1,0,3145,0,1100,1195,4,0,1,0,255,0
366.2,0,3146,0,1785,435,4,0,1,0,255,0
366.3,60453,3147,144,680,1535,4,0,0,3,255,0
366.4,60442,3148,0,990,1795,4,0,0,0,255,0
366.5,60414,3149,0,1160,1480,4,0,0,0,255,75
366.6,60442,3150,0,430,800,4,0,0,0,255,0
366.7,60442,3151,0,60,1010,2,0,0,0,255,0
366.8,60442,3152,0,1456,1348,4,0,0,0,255,0
366.9,60442,3153,0,672,727,4,0,0,0,255,0
366.10,60442,3154,0,910,1039,4,0,0,0,255,0
366.11,0,3155,0,400,545,4,0,1,0,255,0
366.12,60453,3156,145,952,167,4,0,0,3,255,0
366.13,60453,3157,146,1405,337,4,0,0,3,255,0
366.14,60442,3158,0,1145,565,3,0,0,0,255,0
366.15,60442,3159,0,1660,200,4,0,0,0,255,0
366.16,60442,3160,0,1530,885,4,0,0,0,255,0
366.17,60442,3161,0,1635,1225,4,0,0,0,255,0
366.18,60442,3162,0,1695,1365,4,0,0,0,255,0
366.19,60442,3163,0,1095,921,4,0,0,0,255,0
366.20,60442,3164,0,865,715,4,0,0,0,255,0
366.21,60441,2953,491,328,1863,4,0,0,1,33,0
366.22,0,0,0,0,0,0,0,0,0,255,0
366.23,0,0,0,0,0,0,0,0,0,0,0
366.24,0,0,0,0,0,0,0,0,0,0,0
366.25,60434,0,0,704,1554,2,0,0,0,255,74
366.26,60412,0,0,694,1562,2,0,0,0,255,74
366.27,60311,2238,0,591,1573,3,0,0,0,255,0
366.28,60434,0,0,979,167,2,0,0,0,255,76
366.29,60412,0,0,938,161,2,0,0,0,255,77
366.30,60311,2238,0,1074,173,2,0,0,0,255,0
366.31,60311,2238,0,1375,376,3,0,0,0,255,0
366.32,0,3356,0,1072,748,4,0,1,0,255,0
366.33,60442,3360,0,1156,790,2,0,0,0,255,0
366.34,0,3357,0,950,1440,4,0,0,0,255,0
366.35,0,3358,0,400,1133,4,0,0,0,255,0
366.36,60935,0,0,980,1764,2,0,0,0,255,89
366.37,60551,0,0,755,1470,2,0,0,0,255,74
366.38,60467,0,0,562,1610,2,0,0,0,255,94
366.39,60935,0,0,576,1593,2,0,0,0,255,225
366.40,0,0,0,0,0,0,0,0,0,255,0
366.41,0,0,0,0,0,0,0,0,0,255,0
366.42,60412,0,0,775,1637,2,0,0,0,255,173
366.43,60935,0,0,775,1648,2,0,0,0,255,173
366.44,60927,0,0,785,1645,2,0,0,0,255,173
366.45,0,0,0,0,0,0,0,0,0,0,0
366.46,0,0,0,0,0,0,0,0,0,0,0
366.47,0,0,0,0,0,0,0,0,0,0,0
367.0,0,3165,0,645,1885,4,0,1,0,255,0
367.1,0,3166,0,345,1400,4,0,1,0,255,0
367.2,0,3167,0,1590,1335,4,0,1,0,255,0
367.3,0,3168,0,1410,370,4,0,1,0,255,0
367.4,60442,3169,0,620,1580,2,0,0,0,255,0
367.5,60453,3170,142,921,1321,4,0,0,3,255,0
367.6,60442,3171,0,950,1450,3,0,0,0,255,0
367.7,60442,3172,0,795,965,4,0,0,0,255,0
367.8,60442,3173,0,715,830,4,0,0,0,255,0
367.9,60442,3174,0,368,916,4,0,0,0,255,0
367.10,60442,3175,0,264,684,4,0,0,0,255,0
367.11,60442,3176,0,330,1235,2,0,0,0,255,0
367.12,60442,3177,0,360,1510,3,0,0,0,255,0
367.13,60442,3178,0,240,1280,2,0,0,0,255,0
367.14,60453,3179,143,1405,830,4,0,0,3,255,0
367.15,60442,3180,0,1475,825,2,0,0,0,255,0
367.16,60442,3181,0,1195,1365,4,0,0,0,255,0
367.17,60442,3182,0,1588,1172,4,0,0,0,255,0
367.18,60442,3183,0,1172,1675,2,0,0,0,255,0
367.19,60442,3185,0,1195,550,4,0,0,0,255,0
367.20,60442,3186,0,1140,515,1,0,0,0,255,0
367.21,60442,3187,0,1145,595,1,0,0,0,255,0
367.22,60442,3188,0,1250,510,2,0,0,0,255,0
367.23,60442,3189,0,1250,600,2,0,0,0,255,0
367.24,60442,3190,0,1195,380,4,0,0,0,255,0
367.25,60442,3191,0,1145,150,4,0,0,0,255,0
367.26,60441,2953,491,205,1775,4,0,0,1,35,0
367.27,60414,3018,0,1879,635,4,0,0,0,255,79
367.28,0,0,0,0,0,0,0,0,0,255,0
367.29,60311,3374,0,918,1293,4,0,0,0,255,0
367.30,60434,0,0,938,1305,2,0,0,0,255,0
367.31,60412,0,0,1360,875,2,0,0,0,255,73
367.32,60412,0,0,1338,851,2,0,0,0,255,73
367.33,60434,0,0,1333,856,2,0,0,0,255,73
367.34,60311,3374,0,1530,756,2,0,0,0,255,73
367.35,60442,3361,0,789,1690,4,0,0,0,255,0
367.36,0,3362,0,620,1720,3,0,0,0,255,0
367.37,60442,3363,0,560,1220,4,0,0,0,255,0
367.38,0,3364,0,824,1060,3,0,0,0,255,0
367.39,60442,3365,0,434,996,3,0,0,0,255,0
367.40,60442,3366,0,1136,864,4,0,0,0,255,0
367.41,60442,3367,0,1266,898,3,0,0,0,255,0
367.42,60442,3368,0,1610,640,1,0,0,0,255,0
367.43,0,3373,0,1575,700,4,0,1,0,255,0
367.44,60442,3178,0,448,1332,2,0,0,0,255,0
367.45,60442,3178,0,446,1454,2,0,0,0,255,0
367.46,60551,0,0,900,1295,2,0,0,0,255,0
367.47,60935,0,0,1816,806,2,0,0,0,255,100
367.48,60434,0,0,1807,837,2,0,0,0,255,100
367.49,60442,3472,0,1816,826,2,0,0,0,255,100
367.50,0,0,0,0,0,0,0,0,0,255,0
368.0,0,3192,0,1268,390,4,0,1,0,255,0
368.1,0,3193,0,800,1090,4,0,1,0,255,0
368.2,0,3194,0,1100,1800,1,0,1,0,255,92
368.3,60453,3195,147,1585,825,4,0,0,3,255,0
368.4,60442,3196,0,505,225,1,0,0,0,255,0
368.5,60442,3197,0,1675,1215,3,0,0,0,255,0
368.6,60442,3198,0,1920,855,4,0,0,0,255,0
368.7,60442,3199,0,1830,286,1,0,0,0,255,0
368.8,60442,3200,0,1080,590,4,0,0,0,255,0
368.9,60442,3201,0,1635,1480,4,0,0,0,255,0
368.10,60442,3202,0,340,702,2,0,0,0,255,0
368.11,60442,3203,0,405,1075,4,0,0,0,255,92
368.12,60442,3204,0,466,1424,2,0,0,0,255,92
368.13,60453,3205,148,882,1242,4,0,0,3,255,92
368.14,60442,3206,0,285,1530,3,0,0,0,255,92
368.15,60442,3207,0,640,1300,4,0,0,0,255,92
368.16,60442,3208,0,1020,1285,2,0,0,0,255,92
368.17,60442,3209,0,1340,1685,2,0,0,0,255,92
368.18,60442,3210,0,662,1740,3,0,0,0,255,92
368.19,60441,2954,492,1288,141,4,0,0,1,55,0
368.20,60414,3194,0,597,1882,3,0,0,0,255,192
368.21,0,0,0,0,0,0,0,0,0,0,0
368.22,0,0,0,0,0,0,0,0,0,0,0
368.23,60414,3007,0,953,1609,3,0,0,0,255,91
368.24,0,0,0,0,0,0,0,0,0,0,0
368.25,60434,0,0,1548,817,2,0,0,0,255,0
368.26,60434,0,0,1017,1320,2,0,0,0,255,92
368.27,60412,0,0,1039,1270,2,0,0,0,255,92
368.28,60442,3369,0,1150,886,2,0,0,0,255,0
368.29,60442,3370,0,1302,1274,2,0,0,0,255,0
368.30,60467,0,0,413,1118,3,0,0,0,255,88
368.31,60467,0,0,420,1136,3,0,0,0,255,88
368.32,60935,0,0,1662,1236,3,0,0,0,255,87
369.0,63405,2953,491,1012,1098,5,50,0,1,255,0
369.1,63406,2954,492,362,859,5,51,0,1,255,0
369.2,63407,2955,493,1491,1718,5,52,0,1,255,0
369.3,63408,2956,494,1062,400,5,53,0,1,255,0
369.4,63409,2957,495,1705,616,5,54,0,1,255,0
369.5,63410,2958,496,374,1676,5,55,0,1,255,0
369.6,63401,2951,497,1425,1218,5,56,0,1,255,0
369.7,63402,2952,498,418,1217,5,57,0,1,255,0
369.8,63403,2952,554,418,1217,5,57,0,1,255,0
369.9,63404,2952,555,418,1217,5,57,0,1,255,0
369.10,0,0,0,0,0,0,0,0,0,255,0
369.11,0,0,0,0,0,0,0,0,0,255,0
369.12,0,0,0,0,0,0,0,0,0,255,0
369.13,0,0,0,0,0,0,0,0,0,255,0
369.14,0,0,0,0,0,0,0,0,0,255,0
369.15,0,0,0,0,0,0,0,0,0,255,0
370.0,0,3236,0,820,990,4,0,1,0,255,0
370.1,0,3237,0,1200,460,4,0,1,0,255,0
370.2,0,3238,0,640,580,4,0,1,0,255,0
370.3,0,3239,0,1080,1710,4,0,1,0,255,0
370.4,60442,3240,0,560,1030,4,0,0,0,255,0
370.5,60453,3241,133,894,1024,3,0,0,3,255,0
370.6,60442,3242,0,1080,1020,4,0,0,0,255,0
370.7,60442,3288,0,1180,1530,2,0,0,0,255,0
370.8,60442,3244,0,1220,1030,4,0,0,0,255,0
370.9,60442,3245,0,1540,1020,4,0,0,0,255,0
370.10,60442,3246,0,730,860,1,0,0,0,255,0
370.11,60442,3247,0,1030,480,2,0,0,0,255,0
370.12,60442,3248,0,1020,760,2,0,0,0,255,0
370.13,60442,3249,0,990,900,4,0,0,0,255,0
370.14,60442,3250,0,1230,700,2,0,0,0,255,0
370.15,60442,3251,0,900,480,4,0,0,0,255,0
370.16,60442,3252,0,900,590,4,0,0,0,255,0
370.17,60442,3253,0,770,640,1,0,0,0,255,0
370.18,60442,3254,0,860,1250,4,0,0,0,255,0
370.19,60442,3255,0,990,1440,1,0,0,0,255,0
370.20,60442,3256,0,1220,1290,2,0,0,0,255,0
370.21,60442,3257,0,700,1270,1,0,0,0,255,0
370.22,60414,2982,0,1183,964,2,0,0,0,255,90
370.23,0,0,0,0,0,0,0,0,0,0,0
370.24,0,0,0,0,0,0,0,0,0,0,0
370.25,60551,0,0,1085,842,2,0,0,0,255,0
370.26,60581,0,0,1004,1048,2,0,0,0,255,0
370.27,60412,0,0,880,1390,2,0,0,0,255,0
370.28,60412,0,0,855,1372,2,0,0,0,255,0
370.29,60412,0,0,832,1345,2,0,0,0,255,0
370.30,60412,0,0,780,1283,2,0,0,0,255,0
370.31,60412,0,0,758,1249,2,0,0,0,255,0
370.32,60412,0,0,801,1136,2,0,0,0,255,0
370.33,60412,0,0,842,1133,2,0,0,0,255,0
370.34,60935,0,0,969,1220,2,0,0,0,255,0
370.35,60412,0,0,771,1216,2,0,0,0,255,0
370.36,60910,0,0,977,1227,2,0,0,0,255,0
370.37,60434,0,0,1016,1272,2,0,0,0,255,0
370.38,60352,0,0,1148,686,2,0,0,0,255,0
370.39,60352,0,0,1145,680,2,0,0,0,255,0
370.40,60311,3374,0,1139,669,2,0,0,0,255,0
370.41,60436,0,2557,1154,1523,2,0,0,4,255,0
370.42,60434,0,0,870,845,2,0,0,0,255,0
370.43,60935,0,0,846,856,2,0,0,0,255,0
370.44,60571,0,0,853,843,2,0,0,0,255,0
370.45,60467,3223,0,1260,1038,3,0,0,0,255,0
370.46,60935,0,0,880,753,3,0,0,0,255,0
370.47,60430,0,3328,1020,1322,2,0,0,4,255,0
370.48,60430,0,3329,809,906,2,0,0,4,255,0
370.49,60430,0,3330,1154,988,2,0,0,4,255,0
370.50,60430,0,3331,1095,1469,2,0,0,4,255,0
370.51,60430,0,3332,1157,762,2,0,0,4,255,0
370.52,60430,0,3333,919,678,2,0,0,4,255,0
370.53,60430,0,3334,915,542,2,0,0,4,255,0
370.54,60434,0,0,1135,1522,2,0,0,0,255,0
370.55,60441,2953,491,538,1024,1,0,0,1,36,0
370.56,60425,0,0,885,1271,2,0,0,0,255,0
370.57,60570,0,0,925,1287,2,0,0,0,255,0
370.58,60570,0,0,916,1307,2,0,0,0,255,0
370.59,60442,3371,0,800,1460,1,0,0,0,255,0
370.60,60442,3372,0,770,1650,1,0,0,0,255,0
370.61,60426,0,0,947,1214,2,0,0,0,255,0
370.62,60425,0,0,894,735,2,0,0,0,255,0
370.63,63919,0,0,919,1087,2,0,0,0,255,72
370.64,0,0,0,0,0,0,0,0,0,0,0
370.65,0,0,0,0,0,0,0,0,0,0,0
370.66,60935,0,0,942,676,2,0,0,0,255,179
371.0,0,3258,0,820,740,4,0,1,0,255,0
371.1,0,3259,0,1070,1120,2,0,1,0,255,0
371.2,60446,3260,554,1080,970,2,0,0,1,0,0
371.3,60442,3263,0,1030,920,2,0,0,0,255,0
371.4,60442,3264,0,940,1160,1,0,0,0,255,0
371.5,60442,3265,0,1025,960,1,0,0,0,255,0
371.6,60442,3266,0,1050,1025,2,0,0,0,255,0
371.7,60442,3267,0,1050,1055,2,0,0,0,255,0
371.8,60442,3268,0,1050,1085,2,0,0,0,255,0
371.9,60442,3269,0,1000,1025,1,0,0,0,255,0
371.10,60442,3270,0,1000,1055,1,0,0,0,255,0
371.11,60442,3271,0,1000,1085,1,0,0,0,255,0
371.12,60442,3278,0,1025,1130,1,0,0,0,255,0
371.13,60581,0,0,988,890,2,0,0,0,255,0
371.14,60412,0,0,932,1153,2,0,0,0,255,0
371.15,60467,0,0,1019,1140,2,0,0,0,255,0
371.16,60430,0,3340,1041,913,2,0,0,4,255,0
371.17,60430,0,3339,916,1128,2,0,0,4,255,0
371.18,60430,0,3337,1167,1156,2,0,0,4,255,0
371.19,60441,2954,492,1025,700,4,0,0,1,44,0
371.20,60311,3374,0,810,914,1,0,0,0,255,0
371.21,0,3352,0,1023,820,4,0,0,0,255,0
371.22,60412,0,0,1234,889,2,0,0,0,255,0
372.0,60447,3259,498,1070,960,2,0,0,1,2,0
372.1,0,3260,0,1100,1100,4,0,1,0,255,0
372.2,60446,3261,555,948,1005,1,0,0,1,0,0
372.3,60442,3273,0,1025,1055,2,0,0,0,255,0
372.4,60442,3274,0,1025,1024,1,0,0,0,255,0
372.5,60430,0,3338,1046,1016,2,0,0,4,255,0
372.6,60571,0,0,1013,982,2,0,0,0,255,0
372.7,60935,0,0,1004,984,2,0,0,0,255,0
373.0,60447,3260,554,947,1015,1,0,0,1,2,0
373.1,0,3261,0,1080,1160,4,0,1,0,255,0
373.2,60453,3275,134,1025,1020,2,0,0,3,255,0
373.3,60442,3276,0,1080,1096,2,0,0,0,255,0
373.4,60442,3277,0,1110,900,2,0,0,0,255,0
373.5,60442,3272,0,1025,858,2,0,0,0,255,0
373.6,60442,3279,0,955,945,1,0,0,0,255,0
373.7,60434,0,0,1084,1036,2,0,0,0,255,0
373.8,60412,0,0,1083,1041,2,0,0,0,255,0
373.9,60935,0,0,1074,997,2,0,0,0,255,0
373.10,60935,0,0,1064,984,2,0,0,0,255,0
373.11,60935,0,0,1059,979,2,0,0,0,255,0
373.12,60935,0,0,986,973,2,0,0,0,255,72
373.13,60910,0,0,969,994,2,0,0,0,255,0
373.14,60935,0,0,967,999,2,0,0,0,255,0
373.15,60935,0,0,905,1056,2,0,0,0,255,85
373.16,60935,0,0,917,1074,2,0,0,0,255,72
373.17,60935,0,0,925,1088,2,0,0,0,255,72
373.18,60935,0,0,933,1103,2,0,0,0,255,72
373.19,60551,0,0,1009,1085,2,0,0,0,255,0
373.20,60442,3278,0,1026,1143,1,0,0,0,255,0
373.21,60467,0,0,1031,1139,2,0,0,0,255,0
373.22,60425,0,0,1039,1087,2,0,0,0,255,0
373.23,60927,0,0,1130,891,2,0,0,0,255,95
373.24,60352,0,0,1016,862,3,0,0,0,255,72
373.25,60414,3511,0,1144,1028,2,0,0,0,255,105
373.26,0,0,0,0,0,0,0,0,0,255,0
373.27,60935,0,0,1070,992,2,0,0,0,255,0
373.28,60412,0,0,905,1023,2,0,0,0,255,0
374.0,60442,2998,0,1024,680,3,0,0,0,255,0
374.1,0,3001,0,1430,1200,4,0,1,0,255,0
374.2,0,3002,0,1350,620,4,0,1,0,255,0
374.3,0,3003,0,700,520,4,0,1,0,255,0
374.4,60446,3006,537,545,610,1,0,0,1,4,0
375.0,60442,2999,0,1024,720,2,0,0,0,255,0
375.1,60442,3000,0,1024,1300,2,0,0,0,255,0
375.2,0,3004,0,1400,550,4,0,1,0,255,0
375.3,0,3027,0,800,1050,4,0,1,0,255,0
375.4,60447,3005,536,1407,430,2,0,0,1,4,0
376.0,60442,3008,0,412,1507,2,0,0,0,255,0
376.1,60442,3009,0,572,1005,2,0,0,0,255,0
376.2,0,3011,0,1024,1850,4,0,1,0,255,0
376.3,0,3012,0,350,1750,4,0,1,0,255,0
376.4,0,3013,0,350,1075,4,0,1,0,255,0
376.5,0,3014,0,1180,650,4,0,1,0,255,0
376.6,60446,3016,539,1024,435,2,0,0,1,2,0
377.0,60442,3010,0,1024,1024,2,0,0,0,255,0
377.1,0,3014,0,1024,1265,4,0,1,0,255,0
377.2,60447,3015,538,1024,1220,2,0,0,1,6,0
378.0,60447,3033,541,1140,774,2,0,0,1,0,0
378.1,0,3032,0,1040,1048,2,0,1,0,255,0
378.2,0,0,0,0,0,0,0,0,0,255,0
378.3,0,0,0,0,0,0,0,0,0,255,0
378.4,0,0,0,0,0,0,0,0,0,255,0
379.0,60446,3032,540,1212,1111,2,0,0,1,0,0
379.1,60442,3029,0,1152,990,2,0,0,0,255,0
379.2,0,3033,0,974,1248,2,0,1,0,255,0
379.3,0,0,0,0,0,0,0,0,0,255,0
379.4,0,0,0,0,0,0,0,0,0,255,0
380.0,60442,3030,0,998,1150,2,0,0,0,255,0
380.1,60442,3031,0,976,410,2,0,0,0,255,0
380.2,0,3034,0,570,1068,2,0,1,0,255,0
380.3,0,3035,0,1032,604,2,0,1,0,255,0
380.4,0,0,0,0,0,0,0,0,0,255,0
381.0,0,3281,0,888,1862,2,0,1,0,255,0
381.1,0,3282,0,825,1148,1,0,1,0,255,0
381.2,0,3283,0,1000,653,1,0,1,0,255,0
381.3,60442,3284,0,992,1505,2,0,0,0,255,0
381.4,60442,3285,0,1178,860,2,0,0,0,255,0
381.5,60442,3286,0,1181,512,2,0,0,0,255,0
381.6,60442,3287,0,1289,92,2,0,0,0,255,0
381.7,0,0,0,0,0,0,0,0,0,255,0
381.8,0,0,0,0,0,0,0,0,0,255,0
381.9,0,0,0,0,0,0,0,0,0,255,0
382.0,60442,2949,543,1024,950,2,0,0,1,255,0
382.1,60442,3705,735,1120,1024,2,0,0,1,255,125
383.0,0,0,0,0,0,0,0,0,0,0,0
383.1,0,0,0,0,0,0,0,0,0,0,0
384.0,0,0,0,0,0,0,0,0,0,0,0
384.1,0,0,0,0,0,0,0,0,0,255,0
385.0,60441,2951,497,1024,1080,3,0,0,1,44,0
385.1,60441,0,0,1023,968,3,0,0,0,255,0
385.2,0,3221,545,1024,950,4,0,0,1,0,0
385.3,0,3713,700,1024,935,4,0,0,1,41,125
385.4,0,0,0,0,0,0,0,0,0,255,0
386.0,60441,67,25,732,1348,3,0,0,1,49,0
387.0,60441,2955,493,1169,997,2,0,0,1,16,0
387.1,60441,3214,0,965,1119,2,0,0,0,255,84
387.2,0,0,0,0,0,0,0,0,0,0,0
387.3,0,0,0,0,0,0,0,0,0,0,0
387.4,0,0,0,0,0,0,0,0,0,0,0
387.5,0,0,0,0,0,0,0,0,0,0,0
387.6,0,0,0,0,0,0,0,0,0,0,0
387.7,0,0,0,0,0,0,0,0,0,0,0
387.8,0,0,0,0,0,0,0,0,0,0,0
387.9,0,0,0,0,0,0,0,0,0,0,0
387.10,0,0,0,0,0,0,0,0,0,0,0
387.11,0,0,0,0,0,0,0,0,0,0,0
387.12,0,0,0,0,0,0,0,0,0,0,0
387.13,0,0,0,0,0,0,0,0,0,0,0
387.14,0,0,0,0,0,0,0,0,0,0,0
387.15,0,0,0,0,0,0,0,0,0,0,0
388.0,60425,0,0,1010,1047,2,0,0,0,255,0
389.0,60425,0,0,986,1069,2,0,0,0,255,0
390.0,60425,0,0,998,1059,2,0,0,0,255,0
391.0,0,3379,0,750,880,2,0,1,0,255,0
391.1,0,3380,0,1220,770,2,0,1,0,255,0
391.2,0,3381,0,1100,1350,2,0,1,0,255,0
391.3,60442,3382,0,1024,1024,2,0,0,0,255,0
391.4,60442,3383,0,900,1075,2,0,0,0,255,0
391.5,60442,3384,0,1000,875,2,0,0,0,255,0
392.0,0,3386,0,1200,1600,1,0,1,0,255,0
392.1,0,3387,0,900,1100,2,0,1,0,255,0
392.2,0,3388,0,800,700,2,0,1,0,255,0
392.3,60442,3375,0,1030,1400,2,0,0,0,255,0
392.4,60442,3376,0,1030,900,2,0,0,0,255,0
392.5,60442,3377,0,1030,300,2,0,0,0,255,0
392.6,60442,3389,0,850,1630,2,0,0,0,255,0
392.7,60442,3390,0,940,1610,2,0,0,0,255,0
392.8,60442,3391,0,1030,700,2,0,0,0,255,0
392.9,60442,3392,0,1150,670,2,0,0,0,255,0
392.10,60442,3393,0,1140,590,2,0,0,0,255,0
392.11,60442,3394,0,1030,500,2,0,0,0,255,0
393.0,60467,0,0,1051,1391,2,0,0,0,255,0
393.1,60993,0,0,1044,1313,2,0,0,0,255,0
393.2,60434,0,0,1121,1325,2,0,0,0,255,0
393.3,60442,3436,0,1044,1350,1,0,0,0,255,0
393.4,60425,0,0,1096,1353,2,0,0,0,255,0
393.5,60935,0,0,1130,1362,2,0,0,0,255,0
393.6,60935,0,0,1105,1301,2,0,0,0,255,0
393.7,60935,0,0,982,1302,2,0,0,0,255,0
393.8,63903,0,0,1129,1371,2,0,0,0,255,0
394.0,0,3399,0,964,1172,2,0,1,0,255,0
394.1,0,3400,0,1126,300,1,0,1,0,255,0
394.2,60442,3404,0,1246,1172,4,0,0,0,255,0
394.3,60442,3405,0,991,590,4,0,0,0,255,0
394.4,0,0,0,0,0,0,0,0,0,255,0
394.5,0,0,0,0,0,0,0,0,0,255,0
395.0,0,3401,0,1000,813,4,0,1,0,255,0
395.1,60442,3406,0,1024,1024,4,0,0,0,255,0
395.2,0,0,0,0,0,0,0,0,0,255,0
