#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
1662,"또한 '황도십이문서'는 동시에 여러 권 소지할 수 없습니다.
1권씩 차례로 소화하여 9권 모두 독파하면 **고대의 무기: 아니무스**로 강화할 수 있으며 꿈에 그리던 **조디악 웨폰**에 한발 가까워집니다.",,,151863,1,0,0
1663,,,,0,0,0,0
1664,,,,0,0,0,0
1665,,,,0,0,0,0
1666,,,,0,0,0,0
1667,,,,0,0,0,0
1668,,,,0,0,0,0
1669,,,,0,0,0,0
1670,"**천공의 두루마리**를 손에 넣었습니다!

천공의 두루마리에는 마테리아가 지닌 마력을 주입할 수 있습니다.",,,151871,1,0,0
1671,"천공의 두루마리에 주입할 수 있는 마테리아의 종류는 다음과 같습니다.
**천리안 전투술 의지 신앙 용기 시전 유연성**
원하는 능력치를 선택해 주입하세요.

**※ 주입한 마테리아는 사라집니다.**
**※ 주입할 수 있는 마테리아는 총 5종류입니다.**",,,151872,1,0,0
1672,"천공의 두루마리에 축적된 마력이 적을 때는 마테리아만 주입할 수 있지만, 마력이 주입됨에 따라 마테리라, 마테리다, 마테리가 등 상위 마테리아를 주입해야 합니다.
또한, 각 능력치는 강화할 수 있는 한계가 정해져 있습니다.",,,151873,1,0,0
1673,"마테리아를 주입하려면 촉매로 **알렉산드라이트**를 사용해야 합니다.

알렉산드라이트는 알라그 석판과 교환하거나 특정 퀘스트 보상으로 받는 **수수께끼의 지도**를 밝혀내면 손에 넣을 수 있습니다.",,,151874,1,0,0
1674,"또한, **고대의 무기: 아니무스**를 장비하고 각지의 돌발 임무에 참가하면 드물게 얻을 수도 있습니다.

천공의 두루마리에 마력이 충분히 축적되면 '고대의 무기: 아니무스'와 함께 숲언덕 공방에 있는 **잘잔**에게 가져다주세요.",,,151875,1,0,0
1675,,,,0,0,0,0
1676,,,,0,0,0,0
1677,,,,0,0,0,0
1678,,,,0,0,0,0
1679,,,,0,0,0,0
1680,"무법자의 전장 **카르테노 평원: 외곽 유적지대**가 개방되었습니다!

무법자의 전장이란 세 도시 총사령부 간의 분쟁 지역을 무대로 펼쳐지는 PvP 임무입니다.
자세한 사항은 각국 비공정 승강장에 있는 **비공병**에게 문의하세요!",,,151901,1,0,0
1681,,,,0,0,0,0
1682,,,,0,0,0,0
1683,,,,0,0,0,0
1684,,,,0,0,0,0
1685,,,,0,0,0,0
1686,,,,0,0,0,0
1687,,,,0,0,0,0
1688,,,,0,0,0,0
1689,,,,0,0,0,0
1690,"**수리공**에게 수리를 부탁하면 장비의 **내구도**가 새것과 마찬가지로 100%까지 회복되지만, 장비를 직접 수리하면 100%를 초과하여 회복되므로 더 오래 사용할 수 있습니다.",,,151881,1,0,0
1691,"제작자 클래스의 레벨을 충분히 올려 두었다면, 투사/마법사/채집가라도 클래스를 변경하지 않고 여러 장비를 한꺼번에 수리할 수 있습니다.

**※ 내구도가 100% 이상인 장비를 추억의 보관함에 넣으면 100%로 초기화되니 주의하세요.**",,,151882,1,0,0
1692,,,,0,0,0,0
1693,,,,0,0,0,0
1694,,,,0,0,0,0
1695,,,,0,0,0,0
1696,,,,0,0,0,0
1697,,,,0,0,0,0
1698,,,,0,0,0,0
1699,,,,0,0,0,0
1700,"**탐험수첩**이란 각지에 있는 명승지와 비경을 기록한 수첩입니다.

특정 장소의 특정 날씨, 특정 시간에 특정한 감정 표현을 사용하면 경치를 감상하고 기록을 남길 수 있습니다.

수첩에는 '밀리스가 들은 소문'의 형식으로 장소나 조건에 대한 단편적인 정보가 적혀있습니다.",,,151891,1,0,0
1701,"**탐험수첩**이란 각지에 있는 명승지와 비경을 기록한 수첩입니다.

특정 장소의 특정 날씨, 특정 시간에 특정한 감정 표현을 사용하면 경치를 감상하고 기록을 남길 수 있습니다.

수첩에는 '밀리스가 들은 소문'의 형식으로 장소나 조건에 대한 단편적인 정보가 적혀있습니다.",,,151893,1,0,0
1702,"소문을 주의 깊게 읽고 해석하는 것이 공략의 지름길입니다.

또한, 수첩에 기록을 남기면 에오르제아 명소의 유래와 풍경화를 다시 확인할 수 있게 됩니다.

때로는 달리고, 때로는 점프하며 에오르제아 구석구석을 돌아 수첩을 채워보세요.",,,151892,1,0,0
1703,,,,0,0,0,0
1704,,,,0,0,0,0
1705,,,,0,0,0,0
1706,,,,0,0,0,0
1707,,,,0,0,0,0
1708,,,,0,0,0,0
1709,,,,0,0,0,0
1710,"**동맹 휘장**이란 에오르제아 동맹군이 발행하는 훈장의 일종입니다.

에오르제아의 치안을 악화시키는 **정예 마물** 중에서 특히 포악한 'S등급'과 'A등급'을 처치하면 받을 수 있습니다.",,,151911,1,0,0
1711,"또한, 총사령부가 매일 발행하는 **마물 수배서**와 매주 발행하는 **정예 마물 수배서**를 입수한 뒤 해당 수배 마물을 처치해도동맹 휘장을 얻을 수 있습니다.
 
동맹 휘장을 모아 각 총사령부에 있는 '마물 사냥 담당관'에게 주면 각종 아이템으로 교환할 수 있으니 적극적으로 모아보세요.",,,151912,1,0,0
1712,,,,0,0,0,0
1713,,,,0,0,0,0
1714,,,,0,0,0,0
1715,,,,0,0,0,0
1716,,,,0,0,0,0
1717,,,,0,0,0,0
1718,,,,0,0,0,0
1719,,,,0,0,0,0
1720,"**장난감 상자**를 손에 넣었습니다.

장난감 상자에는 **미니 게임**이 들어있습니다.

'장난감 상자'는 각지의 여관 객실에 설치되어 있으니, 여관에 들렀을 때 미니 게임을 즐겨보세요.",,,151931,1,0,0
1721,,,,0,0,0,0
1722,,,,0,0,0,0
1723,,,,0,0,0,0
1724,,,,0,0,0,0
1725,,,,0,0,0,0
1726,,,,0,0,0,0
1727,,,,0,0,0,0
1728,,,,0,0,0,0
1729,,,,0,0,0,0
1730,대포를 선택하면 전용 **보조 단축바**가 표시됩니다.,,,151921,1,0,0
1731,"보조 단축바에 등록된 기술을 사용하면 **범위 지정 표시**가 나타납니다.

범위 지정 표시를 움직여 목표물을 맞춰보세요.",,,151922,1,0,0
1732,,,,0,0,0,0
1733,,,,0,0,0,0
1734,,,,0,0,0,0
1735,,,,0,0,0,0
1736,,,,0,0,0,0
1737,,,,0,0,0,0
1738,,,,0,0,0,0
1739,,,,0,0,0,0
1740,"자연을 사랑하는 마음을 잊진 않으셨죠?
**놓아주기**는 낚아올린 물고기를 도로 풀어주는 기술입니다.

물고기를 잡은 다음 '놓아주기'를 사용하면 그 물고기는 소지품에 들어가지 않습니다.",,,151941,1,0,0
1741,"한 번 놓아준 물고기는 낚시를 마치기 전까지는 자동으로 계속 놓아줍니다.

필요한 물고기만 자연으로부터 나눠 받는 자연 친화적인 낚시를 즐겨보세요.",,,151942,1,0,0
1742,,,,0,0,0,0
1743,,,,0,0,0,0
1744,,,,0,0,0,0
1745,,,,0,0,0,0
1746,,,,0,0,0,0
1747,,,,0,0,0,0
1748,,,,0,0,0,0
1749,,,,0,0,0,0
1750,"장비 및 각종 아이템에서 재료를 추출하는 **아이템 분해**를 할 수 있게 되었습니다.

해당 아이템을 취급할 수 있는 제작자 레벨이 30 이상이라면 세부 메뉴에서 '아이템 분해'를선택할 수 있습니다.",,,151951,1,0,0
1751,"분해 숙련도는 각 제작 클래스마다 따로 설정되어 있으며, 분해에 성공할 때마다 조금씩 오릅니다.

분해 숙련도가 높을수록 분해를 통해서만 얻을 수 있는 희귀 아이템을 얻기 쉬워집니다.",,,151952,1,0,0
1752,"아이템 분해는 분해 숙련도에 관계없이 반드시 성공합니다.

분해할 수 있으면서 필요 없는 아이템은
마구마구 분해하세요!",,,151953,1,0,0
1753,,,,0,0,0,0
1754,,,,0,0,0,0
1755,,,,0,0,0,0
1756,,,,0,0,0,0
1757,,,,0,0,0,0
1758,,,,0,0,0,0
1759,,,,0,0,0,0
1760,"**내 초코보 육성**이 가능해졌습니다!

조경물 **초코보 축사**를 설치하면 내 초코보를 맡길 수 있습니다.
**※ 아파트에는 입주자 모두가 이용할 수 있는 초코보 축사가 처음부터 설치되어 있습니다.**",,,151961,1,0,0
1761,"축사에 맡긴 초코보에게 **훈련**을 실시하면 경험치를 얻습니다.

열심히 훈련한 초코보에게는 반드시 상을 주세요.
상을 받은 초코보가 한층 더 성장할 수도 있습니다.",,,151962,1,0,0
1762,"또 초코보에게 꾸준히 **간식**을 주면 털갈이를 하고 깃털 색이 바뀌는 경우가 있습니다.

내 초코보가 성장하는 모습을 따뜻하게 지켜봐 주세요.",,,151963,1,0,0
1763,,,,0,0,0,0
1764,"물고기 중에는 **전승록**을 읽어야만 잡을 수 있는 물고기가 있습니다.

'전승록'은 각 지역의 어업에 관련된 전승을 기록한 책입니다.",,,152791,1,0,0
1765,"'전승록'을 읽어야만 잡을 수 있는 물고기는 어류도감 및 낚시수첩에서 확인할 수 있습니다.

'전승록'을 손에 넣고 희귀한 물고기를 잡아보세요.",,,152792,1,0,0
1766,,,,0,0,0,0
1767,"작살질로 특정 물고기를 잡다 보면, 생태계의 균형이 바뀌어 **숨은 물고기**라고 불리는 특수한 어장이 나타날 때가 있습니다.",,,152801,1,0,0
1768,"**바다의 탐구자**를 사용하면 '숨은 물고기'가 나타났을 때 미니맵에 자동으로 표시됩니다.

진귀한 '숨은 물고기'를 찾아서 잡아봅시다!",,,152802,1,0,0
1769,,,,0,0,0,0
1770,"주 메뉴에서 **중요 아이템**이 개방되었습니다.
이야기 진행 중에 얻게 되는 중요한 물건이 여기에 추가됩니다.

개중에는 이야기의 배경을 알려주는 것도 있고, 특별한 효과가 있는 것도 있습니다.
새로운 '중요 아이템'을 얻게 되면 꼭 사용해서 확인해 보세요.",,,152811,1,0,0
1771,"주 메뉴에서 **중요 아이템**이 개방되었습니다.
이야기 진행 중에 얻게 되는 중요한 물건이 여기에 추가됩니다.

개중에는 이야기의 배경을 알려주는 것도 있고, 특별한 효과가 있는 것도 있습니다.
새로운 '중요 아이템'을 얻게 되면 꼭 사용해서 확인해 보세요.",,,152812,1,0,0
1772,,,,0,0,0,0
1773,,,,0,0,0,0
1774,,,,0,0,0,0
1775,,,,0,0,0,0
1776,,,,0,0,0,0
1777,,,,0,0,0,0
1778,,,,0,0,0,0
1779,,,,0,0,0,0
1780,"이크살족 퀘스트는 제작자 클래스로 진행해야 합니다.

퀘스트 중에 **에카틀 손목 장갑**을 장비하고 특정 상태 효과를 부여받은 다음, 필요한 아이템을 제작해야 합니다.",,,151971,1,0,0
1781,"보상 경험치는 퀘스트를 완료한 시점의 제작자 클래스가 얻게 됩니다.

퀘스트를 받을 때나 퀘스트 진행 중에 퀘스트창을 확인하면 현재 클래스로 완료할 경우 얻게 되는 경험치를 알 수 있습니다.

경험치가 필요한 제작자 클래스로 퀘스트를 완료하세요.",,,151972,1,0,0
1790,"이크살족 '납품 퀘스트'에서는 이크살이 지정한 아이템을 납품하면 '공헌도'를 얻을 수 있습니다.
획득 공헌도가 목표치에 도달하면 퀘스트가 완료됩니다.

어떤 아이템이 지정되었는지는 주 메뉴의 '임무 정보'에 있는 '대기 시간'에서도 확인할 수 있습니다.",,,151981,1,0,0
1791,"목록에서 원하는 아이템을 납품하세요.

납품할 때마다 아이콘으로 표시된 제작자 클래스가 경험치를 얻습니다.
경험치가 필요한 클래스가 있다면 해당 클래스의 아이콘이 붙은 아이템 중에서 공헌도가 높은 것을 납품하세요.",,,151982,1,0,0
1792,"다른 우호부족 일일 퀘스트와 달리, 한번 포기하면 일일 퀘스트가 갱신되기 전까지 다시 받을 수 없습니다.

이크살이 지정한 아이템은 매일 오전 0시에 갱신됩니다.
퀘스트를 완료하지 않은 채 날짜가 바뀌지 않도록 주의하세요.",,,151983,1,0,0
1800,,,,0,0,0,0
1810,"캐릭터의 외형이 변화한 상태를 **변신** 상태라고 합니다.

변신 중에는 **상태 아이콘**이 표시됩니다.
아이콘을 선택하고 결정 조작을 하면 변신을 풀 수 있습니다.",,,152001,1,0,0
1811,"또한, 해당 지역에서 벗어나거나 접속을 종료해도 변신이 풀립니다.",,,152001,1,0,0
1820,"'고대의 무기: 노우스'를 절령화하여, 혼의 안정도를 높일 수 있게 되었습니다.

혼의 안정도는 절령화한 '고대의 무기: 노우스'를 장비하고 다양한 임무를 공략하면 조금씩 높아집니다.",,,152011,1,0,0
1821,"'고대의 무기: 노우스'를 장비하고 **조디악 글래스**를 사용하면 혼의 안정도를 확인할 수 있습니다.

**※ '조디악 글래스'를 분실한 경우 숲언덕 공방에 있는 드레이크에게 다시 받을 수 있습니다.**",,,152012,1,0,0
1822,"또한, 일부 임무에서 일시적으로 혼의 안정도가 평소보다 많이 높아질 때가 있습니다.

이런 정보를 다른 플레이어와 공유하면 보다 효율적으로 안정도를 높일 수 있습니다.",,,152013,1,0,0
1823,"혼의 안정도가 충분히 높아지면 숲언덕 공방에 있는 **잘잔**에게 보여주세요.

**※ 절령화하지 않으면 혼의 안정도를 높이거나 확인할 수 없으므로, 잘잔에게 먼저 절령화를 부탁하는 것을 잊지 마세요!**",,,152014,1,0,0
1830,"육식어를 잡은 후에는, 포식자를 피해 숨어있던 물고기가 잡히기도 합니다.

낚시터에 따라, 특정 물고기를 일정 수 이상 잡으면 숨어있던 물고기가 출현하는 경우가 있습니다.",,,152061,1,0,0
1831,"하지만 겨우 나타난 물고기도 시간이 지나면 다시 숨어버립니다.

평소와 다른 낌새가 느껴진다면 도망치기 전에 어서 낚아채세요.",,,152062,1,0,0
1840,"축하합니다!
특정 날씨가 이어질 때만 나타나는 아주 희귀한 물고기를 잡았습니다.

이와 같이, 날씨 변화를 감지한 희귀한 물고기가 낚시터에 출현하는 경우가 있습니다.

날씨 변화에도 신경 쓰며 진귀한 물고기를 낚아보세요.",,,152071,1,0,0
1850,"닌자는 **인**의 조합에 따라 변화하는 **인술**을 사용해 싸우는 전투 클래스입니다.

인에는 다음 3가지가 있습니다.
**하늘의 인**
**땅의 인**
**사람의 인**
정해진 순서대로 인을 맺고 **인술**을 사용하면 해당 인술이 발동됩니다.",,,152021,1,0,0
1851,"3가지의 인을 사용하는 순서에 따라 각기 다른 인술을 발동시킬 수 있는 상태가 됩니다.

이때 인술 기술 아이콘이 각 인술을 나타내는 모양으로 변화합니다.",,,152022,1,0,0
1852,인술 기술 설명에는 인술을 발동하기 위한 인 사용 순서가 적혀 있습니다.,,,152023,1,0,0
1853,"잡 퀘스트를 완료하면 사용할 수 있는 인의 종류와 인술의 종류가 늘어납니다.

상황에 맞게 인술을 적절히 사용하여 상급 닌자가 되어보세요!",,,152024,1,0,0
1860,"**영원한 언약식**은 운명으로 맺어진 두 사람이 평생 함께할 것을 신들 앞에서 맹세하는 의식입니다.

맹세의 의식인 **영원한 언약식**은 특별한 퀘스트를 통해 준비할 수 있습니다.",,,152031,1,0,0
1861,"이 퀘스트는 검은장막 숲 동부삼림 '열두 신 대성당'에 있는 **클라리벨**을 통해 받을 수 있습니다.

퀘스트를 진행하려면 다음 준비가 필요합니다.",,,152032,1,0,0
1862,"퀘스트를 받으면 파트너와 함께 의상, 반지, 식장 준비를 진행하게 됩니다.

둘이서 사이좋게 협력하여 언약식을 준비합시다!",,,152033,1,0,0
1870,"**레모**와 대화하면 두 사람의 취향에 맞게 언약식 스타일을 설정하거나 설정한 내용을 확인하실 수 있습니다.

실제 언약식에는 둘 중 한 사람의 설정만 반영되므로, 사전에 잘 상의해서 서로의 설정을 확인하시기 바랍니다.",,,152041,1,0,0
1871,"언약식 일시는 **에투아넬**을 통해 예약할 수 있습니다.

예약은 현실 시간으로 매주 금요일 18시부터 시작되며, 다음 주 금요일부터 일주일 내의 시간대 중에서 언약식 일시를 선택할 수 있습니다.",,,152042,1,0,0
1872,"예약을 마치면 '순백의 청첩장'이 지급됩니다.

이것을 사용해 친구들에게 '언약식 청첩장'을 보내실 수 있습니다.",,,152043,1,0,0
1873,"언약식 당일에는 '에투아넬'에게 말을 걸어 대성당 안으로 들어갑시다.

지급되는 '영원의 종'을 사용하면, 주최자 두 사람이 원할 때 식순을 진행할 수 있습니다.

행복한 언약식이 되기를 기원합니다!",,,152044,1,0,0
1880,"지금 받으신 **언약식 청첩장**은 **영원한 언약식**에 하객으로 참가할 때 반드시 필요한 아이템입니다.

매우 중요한 아이템이지만 모그레터에 첨부하거나 거래하는 것이 가능하므로 주의해서 다루시기 바랍니다.",,,152051,1,0,0
1881,"언약식 초대자 이름과 개최 일시는 아이템 상세 정보에서 확인할 수 있습니다.

예식 당일에는 검은장막 숲 동부삼림 '열두 신 대성당'에 시간에 늦지 않게 방문하시기 바랍니다.

시작 시간이 되면 입구 근처에 있는 **에투아넬**에게 말을 걸어 입장하십시오.
",,,152052,1,0,0
1890,"**신입 초코보 등록증**을 손에 넣었습니다!

신입 초코보는 초코보 경주에 출전하기 위해 특별히 사육된 초코보입니다.",,,152081,1,0,0
1891,"신입 초코보는 경주에 출전하기 전까지 굽은가지 목장에서 소중하게 관리 및 사육됩니다.

신입 초코보 등록증은 자신의 초코보를 맡겼다는 중요한 증거이므로, 잃어버리지 않도록 각별히 주의하시기 바랍니다!",,,152082,1,0,0
1892,"신입 초코보를 골드 소서에 등록하면 초코보 경주에 출전할 수 있으며, 이후 경주 초코보는 골드 소서에서 관리하게 됩니다.

경주 초코보는 한 사람당 한 마리만 등록할 수 있으므로 유의하시기 바랍니다.",,,152083,1,0,0
1900,"경주 초코보가 **특수 능력**을 익혔습니다!

특수 능력은 단축바에 등록해서 필요할 때 사용하는 능력과, 별도로 사용하지 않아도 언제나 효과를 발휘하는 능력이 있습니다.

경주에서 적절히 활용해보세요!",,,152091,1,0,0
