#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest
1310,오이지스 지사학용 정제 재료 추출,287,18,0,600,1310,1350,1600,1159,0,0,0,0,0,5409,0,4,4,0,0,0,False
1311,EX: 고에테르질 나무 효율 조사,279,18,0,600,1311,4100,4200,1160,0,0,0,0,0,5409,0,0,5,0,0,0,False
1312,EX: 붉은 육지말미잘 촉수 연속 채집,281,18,0,600,1312,4200,4800,1161,0,0,0,0,0,5422,0,0,5,0,0,0,False
1313,EX: 환경 변화 시료 분포 조사,282,18,0,600,1313,5200,6400,1162,0,0,0,0,0,5422,0,0,5,0,0,0,False
1314,EX: 희귀 자원 연속 채집 검증,283,18,0,600,1314,9100,10800,1163,0,0,0,0,0,5409,0,0,5,17,15,0,False
1315,EX+: 희귀 연금 시료 정제 추출,284,18,0,300,1315,900,1300,1164,0,0,0,0,0,5409,0,4,6,0,23,0,False
1316,EX+: 희귀 에테르 식물 효율 조사,279,18,0,300,1316,1700,1800,1165,0,0,0,0,0,5418,0,0,6,0,22,0,False
1317,EX+: 지하 유적 환경 연구 지원,288,18,0,150,1317,6400,7400,1166,0,0,0,0,0,5413,0,0,6,18,6,0,False
1318,EX+: 지하 유적 지맥 연구 지원,288,18,0,120,1318,9900,11400,1167,0,0,1317,0,0,5413,0,0,6,18,0,0,False
1319,EX+: 지하 유적 자원 연구 지원,288,18,0,300,1319,1400,1750,1168,0,0,1318,0,0,5413,0,3,6,18,0,0,False
1320, 양식 물고기 중력 이상 영향 조사,289,19,0,1800,1320,16750,17000,1393,0,0,0,1115,0,5425,0,0,1,0,0,1,False
1321, 거석 도시 동쪽 시료 조사,291,19,0,1800,1321,14600,15300,1394,0,0,0,1116,0,5426,0,0,1,0,0,1,False
1322, 선구자의 오아시스 환경 상관관계 조사,292,19,0,1800,1322,1200,1500,1395,0,0,0,1117,0,5425,0,0,1,0,0,1,False
1323, 기지 정기 물자 조달,293,19,0,1800,1323,15900,16200,1396,0,0,0,1118,0,5426,0,0,1,0,0,1,False
1324, 대형 수산물 분포 조사,290,19,0,1800,1324,2040,3690,1397,0,0,0,1119,0,5425,0,0,2,0,0,1,False
1325, 지정 미끼의 오이지스 적응 조사,295,19,0,1800,1325,3000,4000,1398,0,0,0,1120,0,5426,0,0,2,0,0,1,False
1326, 대형 수산 시료 긴급 조달,294,19,0,1800,1326,20800,26000,1399,0,0,0,1121,0,5425,0,0,2,0,0,1,False
1327, 평야 지대 중요 시료 회수 의뢰,296,19,0,1800,1327,1200,2750,1400,0,0,0,1122,0,5426,0,3,2,0,0,1,False
1328, 극계의 수평선 환경 상관관계 조사,292,19,0,1800,1328,2400,3000,1401,0,0,0,1123,0,5427,0,0,3,0,0,1,False
1329, 민물 만능팔 활용 조사,298,19,0,1800,1329,1600,2000,1402,0,0,0,1124,0,5428,0,3,3,0,0,1,False
1330, 해양 유사물고기 연구 지원,297,19,0,1800,1330,7390,12940,1403,0,0,0,1125,0,5427,0,0,3,0,0,1,False
1331, 유적 중요 시료 회수 의뢰,296,19,0,1800,1331,1500,2500,1404,0,0,0,1126,0,5428,0,3,3,0,0,1,False
1332, 양식 물고기 중력 이상 적응 조사,289,19,0,1800,1332,15100,15700,1405,0,0,0,1127,0,5427,0,0,3,0,0,1,False
1333,붕괴된 갱도 시료 조사,291,19,0,1800,1333,14400,15100,1406,0,0,0,1128,0,5428,0,0,4,0,0,0,False
1334,우주 붉은 구더기 활용 조사,298,19,0,1800,1334,1600,2000,1407,0,0,0,1129,0,5428,0,3,4,0,0,0,False
1335,해양 수산물 식용 가능 여부 조사,289,19,0,1800,1335,14300,15000,1408,0,0,0,1130,0,5427,0,0,4,0,0,0,False
1336,모로스 우물 환경 상관관계 조사,292,19,0,1800,1336,3000,3800,1409,0,0,0,1131,0,5429,0,0,4,0,0,0,False
1337,해양 중요 시료 회수 의뢰,296,19,0,1800,1337,9000,12000,1410,0,0,0,1132,0,5427,0,3,4,0,0,0,False
1338,해양 수산물 분포 조사,290,19,0,1800,1338,5540,6290,1411,0,0,0,1133,0,5427,0,0,4,0,0,0,False
1339,EX: 대형 변이종 분포 조사,290,19,0,1800,1339,7390,14790,1412,0,0,0,1134,0,5428,0,0,5,0,0,0,False
1340,EX: 대형 모래바다 시료 긴급 조달,294,19,0,1800,1340,29600,37000,1413,0,0,0,1135,0,5429,0,0,5,0,0,0,False
1341,EX: 사막굴 유적 환경 상관관계 조사,292,19,0,1800,1341,12000,15000,1414,0,0,0,1136,0,5431,0,0,5,18,0,0,False
1342,EX: 중력 구체 영향 하 시료 회수 의뢰,296,19,0,1800,1342,4000,6000,1415,0,0,0,1137,0,5430,0,3,5,17,23,0,False
1343,EX+: 대형 모래바다 시료 긴급 조달 2,294,19,0,210,1343,27000,31000,1416,0,0,0,1138,0,5429,0,0,6,0,18,0,False
1344,EX+: 우주 크릴 활용 조사,298,19,0,360,1344,4880,5680,1417,0,0,0,1139,0,5427,0,3,6,0,15,0,False
1345,EX+: 선구자 유물 조사 지원,299,19,0,540,1345,2100,3000,1418,0,0,0,1140,0,5430,0,0,6,18,10,0,False
1346,EX+: 선구자 유물 조사 지원 2,299,19,0,720,1346,22500,35000,1419,0,0,1345,1141,0,5429,0,3,6,18,0,0,False
1347,EX+: 지하 유적 내부 수맥 환경 조사,299,19,0,600,1347,1000,2500,1420,0,0,1346,1142,0,5431,0,0,6,18,0,0,False
1348, 호습성 식물 가공: 연료 제작,303,9,0,1200,1348,0,0,1433,1434,0,0,1099,1002,5418,24000,0,1,0,0,1,True
1349, 유적 조각 보수용 솔 제작,306,9,0,1200,1349,0,0,1435,1436,0,0,1100,1003,5409,24500,0,1,0,0,1,True
1350, 휴대형 중력 발생기 제작,301,10,0,1200,1350,0,0,1437,1438,0,0,1101,1004,5414,24000,0,1,0,0,1,True
1351, 우주 드릴 교체용 날 제작,307,10,0,1200,1351,0,0,1439,1440,0,0,1102,1005,5417,24000,0,1,0,0,1,True
1352, 탐사차용 사슬 제작,302,11,0,1200,1352,0,0,1441,1442,0,0,1103,1006,5407,24500,0,1,0,0,1,True
1353, 전복된 탐사차 수리,305,11,0,1200,1353,0,0,1443,1444,0,0,1104,1007,5409,24000,0,1,0,0,1,True
1354, 간이 유도등 제작,302,12,0,1200,1354,0,0,1445,1446,0,0,1105,1008,5407,24500,0,1,0,0,1,True
1355, 금속산호 단조,304,12,0,1200,1355,0,0,1447,1448,0,0,1106,1009,5419,24500,0,1,0,0,1,True
1356, 비품 고정용 가죽끈 제작,301,13,0,1200,1356,0,0,1449,1450,0,0,1107,1010,5414,24000,0,1,0,0,1,True
1357, 차량 수리 작업용 장갑 제작,305,13,0,1200,1357,0,0,1451,1452,0,0,1108,1011,5409,24000,0,1,0,0,1,True
1358, 탐사차 보호 덮개 제작,302,14,0,1200,1358,0,0,1453,1454,0,0,1109,1012,5407,24500,0,1,0,0,1,True
1359, 응급 처치용 붕대 제작,308,14,0,1200,1359,0,0,1455,1456,0,0,1110,1013,5407,24500,0,1,0,0,1,True
1360, 유적 조각 세정용 약품 제작,306,15,0,1200,1360,0,0,1457,1458,0,0,1111,1014,5409,24500,0,1,0,0,1,True
1361, 응급 처치용 연고 제작,308,15,0,1200,1361,0,0,1459,1460,0,0,1112,1015,5407,24500,0,1,0,0,1,True
1362, 호습성 식물 가공: 보존제 제작,303,16,0,1200,1362,0,0,1461,1462,0,0,1113,1016,5418,24000,0,1,0,0,1,True
1363, 우주 즉석면 긴급 보충,305,16,0,1200,1363,0,0,1463,1464,0,0,1114,1017,5409,24000,0,1,0,0,1,True
1364, 부유하는 금속산호 채집,304,17,0,1200,1364,0,0,1421,1422,0,0,0,0,5419,24500,0,1,0,0,1,True
1365, 잊힌 당근 절벽 위 광석 채집,307,17,0,1200,1365,0,0,1423,1424,0,0,0,0,5417,24000,0,1,0,0,1,True
1366, 호습성 식물 벌채,303,18,0,1200,1366,0,0,1425,1426,0,0,0,0,5418,24000,0,1,0,0,1,True
1367, 약효 식물 채집,308,18,0,1200,1367,0,0,1427,1428,0,0,0,0,5414,24500,0,1,0,0,1,True
1368, 여울 금속산호 회수,304,19,0,1200,1368,0,0,1429,1430,0,0,1143,0,5427,24500,0,1,0,0,1,True
1369, 물에 빠진 유적 조각 인양,306,19,0,1200,1369,0,0,1431,1432,0,0,1144,0,5426,24500,0,1,0,0,1,True
1370,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
