#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
2145,번개속성 저항 감소[강],번개속성 저항이 크게 떨어진 상태.,215597,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,에니그마 코덱스,시간에 간섭하는 힘을 얻은 상태.,215210,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2147,에니그마 코덱스,시간에 간섭하는 힘을 얻은 상태.,215210,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
2148,접촉금지 명령,접촉금지 명령을 받은 상태.,215211,0,132,0,0,0,1,2,17,199,0,18,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2149,접촉보호 명령,접촉보호 명령을 받은 상태.,215212,0,132,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2150,도망금지 명령,도망금지 명령을 받은 상태.,215213,0,133,0,0,0,1,2,17,199,0,0,0,9,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2151,도망감찰 명령,도망감찰 명령을 받은 상태.,215214,0,133,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2152,확정 판결: 접촉금지 명령,접촉금지 명령이 확정된 상태.,215215,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2153,확정 판결: 접촉보호 명령,접촉보호 명령이 확정된 상태.,215216,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2154,확정 판결: 도망금지 명령,도망금지 명령이 확정된 상태.,215217,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2155,확정 판결: 도망감찰 명령,도망감찰 명령이 확정된 상태.,215218,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,열화상,"HP 최대치가 감소하고, 받는 피해량이 증가하는 상태.",215979,20,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2157,기름,기름 범벅이 된 상태. 이동 속도가 느려지고 불속성 저항력이 낮아진다.,215989,-10,6,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158,과중력,이동 속도가 느려진 상태.,215002,0,6,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2159,동작 그만!,움직일 수 없는 상태.,216233,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2160,,,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2161,이동 명령: 전,"이동 명령을 받은 상태. 효과가 끝나는 시점에 캐릭터가 향한 방향 기준으로, 앞으로 이동한다.",215774,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162,이동 명령: 후,"이동 명령을 받은 상태. 효과가 끝나는 시점에 캐릭터가 향한 방향 기준으로, 뒤로 이동한다.",215775,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163,이동 명령: 좌,"이동 명령을 받은 상태. 효과가 끝나는 시점에 캐릭터가 향한 방향 기준으로, 왼쪽으로 이동한다.",215776,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,이동 명령: 우,"이동 명령을 받은 상태. 효과가 끝나는 시점에 캐릭터가 향한 방향 기준으로, 오른쪽으로 이동한다.",215777,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165,시간 정지,시간이 정지한 상태.,215579,0,0,0,0,0,1,2,17,200,0,21,0,26,0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2166,마도 필드,마법 공격을 흡수하며 반격하는 상태.,215220,100,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167,,,0,0,0,0,0,0,1,1,0,0,0,20,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2168,신성한 보호막,"받는 피해량이 일부 감소하는 상태. 보호막이 지속시간 안에 피해를 최대로 흡수하면, 주위 파티원에게 일정량의 피해를 감소시키는 보호막을 부여한다.",212508,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2169,신성한 보호막,받는 피해량이 일부 감소하는 상태.,212509,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2170,칠흑의 파동,받는 HP 회복 효과가 감소한 상태.,214884,-20,0,0,53,0,98,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2171,어둠의 포교자,"받는 피해량이 감소하고, 자신이 받는 HP 회복 효과가 향상되는 상태.",213122,-10,0,0,0,0,98,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2172,거리 유지,공격을 받으면 공격자에게 주는 피해량 감소 효과를 부여하는 상태.,213915,5696,0,0,0,0,122,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2173,도원결의: 투기,무기 기술이나 마법을 사용하면 도원결의를 시전한 몽크에게 일정 확률로 '투기'가 부여되는 상태.,212529,0,0,0,0,0,21,1,16,0,0,0,0,5,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2174,도원결의: 공격,적에게 주는 피해량이 증가하는 상태.,212532,10,0,0,0,0,21,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2175,생명력 쇄도,다음 무기 기술로 주는 피해량이 증가한 상태.,210302,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2176,검압,검압이 높아진 상태.,219501,0,0,0,0,5,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2177,책략가,받는 피해량이 감소하는 상태.,213021,-10,0,0,0,0,96,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2178,시간신의 보호,"받는 피해량이 감소하고, 받는 HP 회복 효과가 증가하는 상태. 이동 속도가 향상된다.",212618,-10,0,0,0,0,24,1,16,0,0,18,0,6,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2179,귀갑 방패,받는 피해량이 일부 감소하는 상태.,214801,0,0,0,0,0,20,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2180,속사포,무기 기술 재사용 대기 시간이 줄어든 상태.,219601,-10,0,0,0,3,149,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2181,거리 유지: 효과,적에게 주는 피해량이 감소하는 상태.,214885,-10,0,0,0,0,122,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2182,심모원려책,HP가 일정 이하가 되거나 지속시간이 끝나면 회복이 발동하는 상태.,212808,100,0,0,0,0,29,1,16,0,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2183,ノクターナルフィールド,一定量のダメージを軽減する状態。,213217,0,0,0,0,0,99,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2184,역습,공격을 받으면 공격자에게 반격 피해를 주는 상태.,214817,100,0,0,0,0,121,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2185,견제,시전자에게 받는 피해량이 증가하는 상태.,213904,20,0,0,0,0,122,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2186,집중,다음 무기 기술로 주는 피해량이 증가한 상태.,214815,20,0,0,0,0,123,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2187,에테르 분출,무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태.,214814,10,0,0,0,0,124,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2188,자애,자신이 주는 HP 회복 효과가 증가한 상태.,210407,25,0,0,0,0,125,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2189,혁신,가공 효율이 증가한 상태.,211652,0,0,0,50,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2190,최종 확인,작업 계열 기술을 사용해도 제작품이 완성되지 않는 상태.,216124,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2191,확신,작업을 진행하는 기술의 효율이 크게 증가한 상태.,216125,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2192,독안개,"무속성 피해로 HP가 서서히 줄어들고, 받는 피해량이 증가한다.",215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2193,,,0,0,0,0,0,0,1,1,0,0,0,28,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
2194,화상,불속성 피해로 HP가 서서히 줄어드는 상태.,215524,100,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
2195,,,0,0,0,0,0,0,1,1,0,0,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
2196,빛 해방,"자신에게 축적된 빛의 힘을 해방하여, 어둠의 힘에 반역하는 상태. 주는 피해량과 HP 회복량이 증가한다.",215987,20,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2197,거의 좀비,거의 좀비가 된 상태.,215728,0,0,0,64,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2198,받는 피해량 감소,받는 피해량이 감소하는 상태.,215021,-10,0,0,40,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2199,화상,불속성 피해로 HP가 서서히 줄어드는 상태.,217181,100,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2200,감전,번개속성 피해로 HP가 서서히 줄어드는 상태.,219041,100,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2201,고대의 이중 공격,자신이 실행하는 기술이 2회 연속으로 발동되는 상태.,215219,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2202,,,0,0,0,0,0,0,1,2,0,100,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2203,대폭인,커다란 폭발의 인장이 찍힌 상태. 지속시간이 끝나면 자신을 중심으로 대폭발이 일어난다.,215303,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2204,정상 체온,정상 체온 상태.,215286,0,211,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2205,고체온 +1,체온이 1단계 높아진 상태.,215287,0,212,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2206,낙하 저지,떨어지는 운석을 막는 상태. 지속시간이 끝나면 전투불능이 된다.,215231,0,0,0,0,0,1,2,17,200,0,4,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2207,심리 장벽,환영 장벽으로 보호받는 상태. 모든 공격을 무효화한다.,215024,0,165,0,0,0,1,1,16,200,0,0,0,12,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2208,분노의 화신,분노에 물든 상태. 분노 상태인 플레이어의 공격을 무효화한다.,215232,0,162,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2209,비탄의 화신,비탄에 물든 상태. 비탄 상태인 플레이어의 공격을 무효화한다.,215233,0,161,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2210,분노,분노의 영향을 받은 상태. 분노의 화신에게 공격이 통하지 않는다.,215234,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2211,비탄,비탄의 영향을 받은 상태. 비탄의 화신에게 공격이 통하지 않는다.,215235,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2212,고체온 +2,체온이 2단계 높아진 상태.,215288,0,213,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2213,받는 피해량 증가,받는 피해량이 증가하는 상태.,217101,50,0,0,0,16,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2214,군신의 찬가,무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태.,212605,-5,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2215,여행신의 무곡,적에게 주는 피해량이 증가하는 상태.,212610,5,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
