#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2001662,용기사단 화물상자,,용기사단 화물상자,0,0,0,1,0,0,False,67407,21003,0,1,1,0,0,0
2001663,용의 둥지 관측 기록,,용의 둥지 관측 기록,0,0,0,1,0,0,False,67407,26156,0,1,1,0,0,0
2001664,장막살갈퀴,,장막살갈퀴,0,0,0,1,0,0,False,67586,25353,0,1,1,3,0,0
2001665,원예가 길드의 야채,,원예가 길드의 야채,0,0,0,1,0,0,False,67588,25218,0,1,1,3,0,0
2001666,마르티노의 편지,,마르티노의 편지,0,0,0,1,0,0,False,67588,26185,0,1,1,3,0,0
2001667,푸푸차의 편지,,푸푸차의 편지,0,0,0,1,0,0,False,67584,26180,0,1,1,3,0,0
2001668,손질된 유충,,손질된 유충,0,0,0,1,0,0,False,67443,27015,0,5,1,0,0,0
2001669,엔디미온 발톱,,엔디미온 발톱,0,0,0,1,0,0,False,67444,22301,0,5,1,0,0,0
2001670,식충풀,,식충풀,0,0,0,1,0,0,False,67445,26110,0,3,1,0,0,0
2001671,준두족의 공물,,준두족의 공물,0,0,0,1,0,0,False,67448,22261,0,3,1,0,0,0
2001672,족쇄 열쇠,,족쇄 열쇠,0,0,0,1,0,0,False,67455,25902,1,1,1,3,0,0
2001673,파라나 약,,파라나 약,0,0,0,1,0,0,False,67457,27608,1,1,1,3,0,0
2001674,초코보 다리살,,초코보 다리살,0,0,0,1,0,0,False,67464,25154,1,1,1,3,0,0
2001675,밴더스내치 생고기,,밴더스내치 생고기,0,0,0,1,0,0,False,67465,25153,0,3,1,0,0,0
2001676,동전이 가득 든 자루,,동전이 가득 든 자루,0,0,0,1,0,0,False,67581,26110,1,1,1,3,0,0
2001677,로마니의 붉은 정열,,로마니의 붉은 정열,0,0,0,1,0,0,False,67581,25057,1,1,1,3,0,0
2001678,쿠뽀 열매,,쿠뽀 열매,0,0,0,1,0,0,False,67384,25311,0,5,1,0,0,0
2001679,철새 둥지,,철새 둥지,0,0,0,1,0,0,False,67385,52191,0,5,1,0,0,0
2001680,용의 알,,용의 알,0,0,0,1,0,0,False,67377,25252,0,1,1,0,0,0
2001681,망가진 창,,망가진 창,0,0,0,1,0,0,False,67533,31828,0,1,1,3,0,0
2001682,창촉,,창촉,0,0,0,1,0,0,False,67537,23103,0,1,1,3,0,0
2001683,안즈 둥지,,안즈 둥지,0,0,0,1,0,0,False,67413,52191,0,3,1,0,0,0
2001684,낡은 갑주 파편,,낡은 갑주 파편,0,0,0,1,0,0,False,67416,20903,0,1,1,0,0,0
2001685,방치된 유품,,방치된 유품,0,0,0,1,0,0,False,67430,21002,0,3,1,0,0,0
2001686,뿔의 아이가 보낸 밀서,,뿔의 아이가 보낸 밀서,0,0,0,1,0,0,False,67255,26151,0,1,1,0,0,0
2001687,사령의 살점,,사령의 살점,0,0,0,1,0,0,False,67259,23001,0,1,1,0,0,0
2001688,사령의 살점,,사령의 살점,0,0,0,1,0,0,False,67260,23001,0,1,1,0,0,0
2001689,갑주제작사 길드의 선물,,갑주제작사 길드의 선물,0,0,0,1,0,0,False,67578,26108,0,1,1,3,0,0
2001690,잘 익은 열매,,잘 익은 열매,0,0,0,1,0,0,False,67468,25308,0,5,1,0,0,0
2001691,혹등들소의 마안,,혹등들소의 마안,0,0,0,1,0,0,False,67469,21280,0,3,1,0,0,0
2001692,잡동사니 주머니,,잡동사니 주머니,0,0,0,1,0,0,False,67475,26110,0,4,1,0,0,0
2001693,나르브루이 떡잎,,나르브루이 떡잎,0,0,0,1,0,0,False,67477,25202,0,8,1,0,0,0
2001694,미끼 주머니,,미끼 주머니,0,0,0,1,0,0,False,67479,25919,0,1,1,0,0,0
2001695,미끼 대금,,미끼 대금,0,0,0,1,0,0,False,67479,26110,0,1,1,0,0,0
2001696,지맥 분배 결정,,지맥 분배 결정,0,0,0,1,0,0,False,67481,20015,0,3,1,0,0,0
2001697,온 콜리브리 깃털,,온 콜리브리 깃털,0,0,0,1,0,0,False,67495,21901,0,5,1,0,0,0
2001698,태양곰 고기,,태양곰 고기,0,0,0,1,0,0,False,67496,25153,0,5,1,0,0,0
2001699,장물이 든 상자,,장물이 든 상자,0,0,0,1,0,0,False,67499,21002,0,1,1,0,0,0
2001700,클랜 마물 수배서: 초급,,클랜 마물 수배서: 초급,0,0,0,1,0,0,False,0,25941,1,1,4,0,0,0
2001701,클랜 마물 수배서: 중급,,클랜 마물 수배서: 중급,0,0,0,1,0,0,False,0,25942,1,1,4,0,0,0
2001702,클랜 마물 수배서: 상급,,클랜 마물 수배서: 상급,0,0,0,1,0,0,False,0,25943,1,1,4,0,0,0
2001703,클랜 정예 마물 수배서,,클랜 정예 마물 수배서,0,0,0,1,0,0,False,0,25944,1,1,4,0,0,0
2001704,세베리안의 감정서,,세베리안의 감정서,0,0,0,1,0,0,False,67601,26171,0,1,1,0,0,0
2001705,모르도나 암호 지도,,모르도나 암호 지도,0,0,0,1,0,0,False,67602,26151,0,1,1,0,0,0
2001706,알라그 석장,,알라그 석장,0,0,0,1,0,0,False,67603,32839,0,1,1,0,0,0
2001707,실종자의 일기,,실종자의 일기,0,0,0,1,0,0,False,67604,26002,0,1,1,0,0,0
2001708,세베리안의 시약,,세베리안의 시약,0,0,0,1,0,0,False,67605,21006,0,1,1,0,0,0
2001709,제르뱅 가의 보검,,제르뱅 가의 보검,0,0,0,1,0,0,False,67546,30503,0,1,1,0,0,0
2001710,백조 묵주,,백조 묵주,0,0,0,1,0,0,False,67547,54830,0,1,1,0,0,0
2001711,합금제 물자함,,합금제 물자함,0,0,0,1,0,0,False,67524,21002,0,5,1,0,0,0
2001712,천둥파동 발생장치,,천둥파동 발생장치,0,0,0,1,0,0,False,67476,21002,1,3,1,3,0,0
2001713,기부용 무명실,,기부용 무명실,0,0,0,1,0,0,False,67541,21656,0,1,1,0,0,0
2001714,대금 주머니,,대금 주머니,0,0,0,1,0,0,False,67614,25919,1,1,1,3,0,0
2001715,성도의 상인,,성도의 상인,0,0,0,1,0,0,False,67614,25906,1,1,1,3,0,0
2001716,게바에게 보내는 편지,,게바에게 보내는 편지,0,0,0,1,0,0,False,67615,25918,1,1,1,3,0,0
2001717,길드의 견본품,,길드의 견본품,0,0,0,1,0,0,False,67611,26110,1,1,1,3,0,0
2001718,엘레이스에게 보내는 편지,,엘레이스에게 보내는 편지,0,0,0,1,0,0,False,67612,25918,1,1,1,3,0,0
2001719,견본용 장화,,견본용 장화,0,0,0,1,0,0,False,67613,46522,1,1,1,3,0,0
2001720,오래 쓴 낚싯대,,오래 쓴 낚싯대,0,0,0,1,0,0,False,67621,38202,0,1,1,0,0,0
2001721,빛나는 낚싯대,,빛나는 낚싯대,0,0,0,1,0,0,False,67625,38212,0,1,1,0,0,0
2001722,피에리뱅의 악보,,피에리뱅의 악보,0,0,0,1,0,0,False,67608,26182,1,1,1,3,0,0
2001723,비장의 연막탄,,비장의 연막탄,0,0,0,1,0,0,False,67220,26015,1,3,1,3,0,0
2001724,동전이 든 가죽주머니,,동전이 든 가죽주머니,0,0,0,1,0,0,False,67222,25919,1,1,1,0,0,0
2001725,수면 유도향,,수면 유도향,0,0,0,1,0,0,False,67223,25919,1,1,1,3,0,0
2001726,광부 길드의 편지,,광부 길드의 편지,0,0,0,1,0,0,False,67616,26177,0,1,1,0,0,0
2001727,티타늄 광석 견본,,티타늄 광석 견본,0,0,0,1,0,0,False,67618,21222,0,1,1,0,0,0
2001728,미지의 광석,,미지의 광석,0,0,0,1,0,0,False,67619,21223,0,3,1,0,0,0
2001729,용병단의 가죽주머니,,용병단의 가죽주머니,0,0,0,1,0,0,False,67620,25919,0,1,1,0,0,0
2001730,홍은 광석,,홍은 광석,0,0,0,1,0,0,False,67638,21452,0,3,1,0,0,0
2001731,근위기사 머리장식,,근위기사 머리장식,0,0,0,1,0,0,False,67570,40617,0,1,1,0,0,0
2001732,☓未使用,,,0,0,0,1,0,0,False,0,45192,0,1,1,0,0,0
2001733,근위기사 팔보호대,,근위기사 팔보호대,0,0,0,1,0,0,False,67572,48340,0,1,1,0,0,0
2001734,빼앗긴 물자,,빼앗긴 물자,0,0,0,1,0,0,False,67269,26316,0,1,1,0,0,0
2001735,하얀 매 깃털 장식,,하얀 매 깃털 장식,0,0,0,1,0,0,False,67269,21908,0,1,1,0,0,0
2001736,매의 보금자리 가재도구,,매의 보금자리 가재도구,0,0,0,1,0,0,False,67270,26316,0,3,1,0,0,0
2001737,술병 상자,,술병 상자,0,0,0,1,0,0,False,67281,21003,0,1,1,0,0,0
2001738,악취 나는 술병,,악취 나는 술병,0,0,0,1,0,0,False,67281,25057,0,1,1,0,0,0
2001739,악취 나는 술병,,악취 나는 술병,0,0,0,1,0,0,False,67282,25057,0,1,1,0,0,0
2001740,레드월드의 편지,,레드월드의 편지,0,0,0,1,0,0,False,67283,26151,0,1,1,0,0,0
2001741,작은 불씨,,작은 불씨,0,0,0,1,0,0,False,67283,25911,1,1,1,3,0,0
2001742,향기로운 향초,,향기로운 향초,0,0,0,1,0,0,False,67283,25009,1,1,1,3,0,0
2001743,괴조의 피,,괴조의 피,0,0,0,1,0,0,False,67283,22601,0,1,1,0,0,0
2001744,흠집투성이 뼈,,흠집투성이 뼈,0,0,0,1,0,0,False,67285,22201,0,1,1,0,0,0
2001745,흠집투성이 뼈,,흠집투성이 뼈,0,0,0,1,0,0,False,67292,22201,0,1,1,0,0,0
2001746,툴리핸드 비늘,,툴리핸드 비늘,0,0,0,1,0,0,False,67305,22251,0,1,1,0,0,0
2001747,워제트 비늘,,워제트 비늘,0,0,0,1,0,0,False,67305,22252,0,1,1,0,0,0
2001748,용의 송곳니,,용의 송곳니,0,0,0,1,0,0,False,67425,22303,0,1,1,0,0,0
2001749,전사자의 유품,,전사자의 유품,0,0,0,1,0,0,False,67426,21002,0,5,1,0,0,0
2001750,용의 송곳니,,용의 송곳니,0,0,0,1,0,0,False,67427,22303,0,1,1,0,0,0
2001751,와이번 뼈,,와이번 뼈,0,0,0,1,0,0,False,67434,22202,1,1,1,3,0,0
2001752,맑은강 낭카 꼬리고기,,맑은강 낭카 꼬리고기,0,0,0,1,0,0,False,67351,25155,1,1,1,3,0,0
2001753,쟈길 고기,,쟈길 고기,0,0,0,1,0,0,False,67351,29002,0,1,1,0,0,0
2001754,큰뿔산양 목심,,큰뿔산양 목심,0,0,0,1,0,0,False,67352,25152,0,1,1,0,0,0
2001755,지저분한 석판,,지저분한 석판,0,0,0,1,0,0,False,67353,26201,0,1,1,0,0,0
2001756,×未使用,,,0,0,0,1,0,0,False,0,25156,0,1,1,0,0,0
2001757,비룡풀,,비룡풀,0,0,0,1,0,0,False,67354,25004,0,2,1,0,0,0
2001758,비룡풀 약액,,비룡풀 약액,0,0,0,1,0,0,False,67354,20667,1,1,1,3,0,0
2001759,지저분한 석판,,지저분한 석판,0,0,0,1,0,0,False,67354,26201,0,1,1,0,0,0
2001760,차나할레 부리,,차나할레 부리,0,0,0,1,0,0,False,67447,22301,0,1,1,0,0,0
2001761,가죽 고삐,,가죽 고삐,0,0,0,1,0,0,False,67451,21002,1,1,1,3,0,0
2001762,6등급 보물지도,,6등급 보물지도,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001763,7등급 보물지도,,7등급 보물지도,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001764,8등급 보물지도,,8등급 보물지도,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001765,구름버섯,,구름버섯,0,0,0,1,0,0,False,67276,25405,0,1,1,0,0,0
2001766,샌슨의 쪽지,,샌슨의 쪽지,0,0,0,1,0,0,False,67254,26169,1,1,1,3,0,0
2001767,에테라이트 파편,,에테라이트 파편,0,0,0,1,0,0,False,67503,20009,0,1,1,0,0,0
2001768,깨끗한 샘물,,깨끗한 샘물,0,0,0,1,0,0,False,67504,22637,0,1,1,0,0,0
2001769,대여 곡괭이,,대여 곡괭이,0,0,0,1,0,0,False,67471,38003,0,1,1,0,0,0
2001770,드립윅스의 수첩,,드립윅스의 수첩,0,0,0,1,0,0,False,67480,26166,0,1,1,0,0,0
2001771,대여 기록 장부,,대여 기록 장부,0,0,0,1,0,0,False,67484,26169,0,1,1,0,0,0
2001772,경계선이 그려진 지도,,경계선이 그려진 지도,0,0,0,1,0,0,False,67484,26179,0,1,1,0,0,0
2001773,냄새나는 누에 고기,,냄새나는 누에 고기,0,0,0,1,0,0,False,67489,29001,1,1,1,2,0,0
2001774,구운 누에 고기,,구운 누에 고기,0,0,0,1,0,0,False,67489,24352,0,1,1,0,0,0
2001775,말린 물소고기,,말린 물소고기,0,0,0,1,0,0,False,67489,24353,0,1,1,0,0,0
2001776,고블린족 약차,,고블린족 약차,0,0,0,1,0,0,False,67489,24405,1,2,1,2,0,0
2001777,오목한 뼈에게 보내는 편지,,오목한 뼈에게 보내는 편지,0,0,0,1,0,0,False,67492,25918,0,1,1,0,0,0
2001778,이딜샤이어 인장이 찍힌 봉투,,이딜샤이어 인장이 찍힌 봉투,0,0,0,1,0,0,False,67492,26178,0,1,1,0,0,0
2001779,서류가 든 봉투,,서류가 든 봉투,0,0,0,1,0,0,False,67492,26178,0,1,1,0,0,0
2001780,쿠뽀 열매,,쿠뽀 열매,0,0,0,1,0,0,False,67368,25311,0,1,1,0,0,0
2001781,쿠뽀 열매,,쿠뽀 열매,0,0,0,1,0,0,False,67511,25311,0,4,1,0,0,0
2001782,쿠뽀 열매,,쿠뽀 열매,0,0,0,1,0,0,False,67512,25311,0,1,1,0,0,0
2001783,검은 깃털,,검은 깃털,0,0,0,1,0,0,False,67512,21903,0,2,1,0,0,0
2001784,뤼딜로나에게 보내는 소개장,,뤼딜로나에게 보내는 소개장,0,0,0,1,0,0,False,67631,26175,0,1,1,0,0,0
2001785,알데란에게 보내는 소개장,,알데란에게 보내는 소개장,0,0,0,1,0,0,False,67632,26172,0,1,1,0,0,0
2001786,코코사무에게 보내는 소개장,,코코사무에게 보내는 소개장,0,0,0,1,0,0,False,67633,26171,0,1,1,0,0,0
2001787,가임로나에게 보내는 소개장,,가임로나에게 보내는 소개장,0,0,0,1,0,0,False,67634,26173,0,1,1,0,0,0
2001788,오래된 드라바니아 동전,,오래된 드라바니아 동전,0,0,0,1,0,0,False,0,25917,0,99,1,0,0,0
2001789,양초버섯,,양초버섯,0,0,0,1,0,0,False,67311,25406,0,5,1,0,0,0
2001790,냄새 나는 야채,,냄새 나는 야채,0,0,0,1,0,0,False,67312,25218,1,1,1,1,0,0
2001791,드라바니아 백합,,드라바니아 백합,0,0,0,1,0,0,False,67318,26024,0,1,1,0,0,0
2001792,웨지의 시약,,웨지의 시약,0,0,0,1,0,0,False,67626,22210,1,1,1,3,0,0
2001793,의문의 휘석,,의문의 휘석,0,0,0,1,0,0,False,67626,20401,0,1,1,0,0,0
2001794,고서의 일부,,고서의 일부,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2001795,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001796,수수께끼의 시험장치,,수수께끼의 시험장치,0,0,0,1,0,0,False,0,26271,0,99,1,0,0,0
2001797,데데안이 만든 전단,,데데안이 만든 전단,0,0,0,1,0,0,False,67486,26193,0,3,1,0,0,0
2001798,가죽공예가 길드의 가죽주머니,,가죽공예가 길드의 가죽주머니,0,0,0,1,0,0,False,67189,25919,0,1,1,0,0,0
2001799,환술사 길드의 천주머니,,환술사 길드의 천주머니,0,0,0,1,0,0,False,67189,26111,0,1,1,0,0,0
2001800,수면 유도향 대금,,수면 유도향 대금,0,0,0,1,0,0,False,67223,25919,1,1,1,0,0,0
2001801,따뜻한 포도주,,따뜻한 포도주,0,0,0,1,0,0,False,67264,25057,0,1,1,0,0,0
2001802,초코보 사료,,초코보 사료,0,0,0,1,0,0,False,67265,22634,0,1,1,0,0,0
2001803,폐목재 묶음,,폐목재 묶음,0,0,0,1,0,0,False,67266,52113,0,1,1,0,0,0
2001804,만찬회 초대장,,만찬회 초대장,0,0,0,1,0,0,False,67267,26182,0,3,1,0,0,0
2001805,전쟁신 종교화,,전쟁신 종교화,0,0,0,1,0,0,False,67278,26109,0,1,1,0,0,0
2001806,장미 향기가 나는 편지,,장미 향기가 나는 편지,0,0,0,1,0,0,False,67279,26174,0,1,1,0,0,0
2001807,타다 남은 깃발,,타다 남은 깃발,0,0,0,1,0,0,False,67410,21615,0,1,1,0,0,0
2001808,따끈한 수프,,따끈한 수프,0,0,0,1,0,0,False,67441,24110,0,1,1,0,0,0
2001809,지저분한 포대,,지저분한 포대,0,0,0,1,0,0,False,67442,26110,0,1,1,0,0,0
2001810,풍수의 파마석,,풍수의 파마석,0,0,0,1,0,0,False,67651,20244,0,1,1,0,0,0
2001811,염토의 파마석,,염토의 파마석,0,0,0,1,0,0,False,67652,20248,0,1,1,0,0,0
2001812,염소 가슴살,,염소 가슴살,0,0,0,1,0,0,False,67591,25152,1,1,1,3,0,0
2001813,빼앗긴 상품,,빼앗긴 상품,0,0,0,1,0,0,False,67593,52546,0,1,1,0,0,0
2001814,XLI식 마도 자이로,,XLI식 마도 자이로,0,0,0,1,0,0,False,67234,21003,0,1,1,3,0,0
2001815,아유나르트 가 화물,,아유나르트 가 화물,0,0,0,1,0,0,False,67238,25919,1,1,1,3,0,0
2001816,마도 병기 예비용 부품,,마도 병기 예비용 부품,0,0,0,1,0,0,False,67242,21003,0,3,1,3,0,0
2001817,제멜 가 인장,,제멜 가 인장,0,0,0,1,0,0,False,67244,26151,0,1,1,3,0,0
2001818,고순도 번개 크리스탈,,고순도 번개 크리스탈,0,0,0,1,0,0,False,67246,20011,0,2,1,3,0,0
2001819,교황청에 보내는 추천장,,교황청에 보내는 추천장,0,0,0,1,0,0,False,67553,26151,0,1,1,3,0,0
2001820,비행 계획서,,비행 계획서,0,0,0,1,0,0,False,67263,26151,0,1,1,0,0,0
2001821,구멍 난 동전 주머니,,구멍 난 동전 주머니,0,0,0,1,0,0,False,67406,25919,0,1,1,0,0,0
2001822,단단한 화산암,,단단한 화산암,0,0,0,1,0,0,False,0,21451,1,99,1,0,0,0
2001823,무거운 화산암,,무거운 화산암,0,0,0,1,0,0,False,0,21451,1,99,1,0,0,0
2001824,감시탑용 석재,,감시탑용 석재,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001825,튼튼한 석재,,튼튼한 석재,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001826,풍화한 석재,,풍화한 석재,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001827,이단자풍 석재,,이단자풍 석재,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001828,유적의 석재,,유적의 석재,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001829,신창 광석,,신창 광석,0,0,0,1,0,0,False,0,21477,1,99,1,0,0,0
2001830,질 좋은 스타 사파이어 원석,,질 좋은 스타 사파이어 원석,0,0,0,1,0,0,False,0,21472,1,99,1,0,0,0
2001831,구름바다 암석,,구름바다 암석,0,0,0,1,0,0,False,0,21453,1,99,1,0,0,0
2001832,구름바다 흙,,구름바다 흙,0,0,0,1,0,0,False,0,22634,1,99,1,0,0,0
2001833,창천모래,,창천모래,0,0,0,1,0,0,False,0,21218,1,99,1,0,0,0
2001834,둔탁하게 빛나는 화살촉,,둔탁하게 빛나는 화살촉,0,0,0,1,0,0,False,0,27241,1,99,1,0,0,0
2001835,흙투성이 동전,,흙투성이 동전,0,0,0,1,0,0,False,0,25917,1,99,1,0,0,0
2001836,전쟁신 아광석,,전쟁신 아광석,0,0,0,1,0,0,False,0,21202,1,99,1,0,0,0
2001837,구름바다 모래,,구름바다 모래,0,0,0,1,0,0,False,0,21459,1,99,1,0,0,0
2001838,큼직한 구름바다 경석,,큼직한 구름바다 경석,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2001839,자그마한 구름바다 거품돌,,자그마한 구름바다 거품돌,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2001840,질 좋은 단검 광석,,질 좋은 단검 광석,0,0,0,1,0,0,False,0,21208,1,99,1,0,0,0
2001841,단검 광석,,단검 광석,0,0,0,1,0,0,False,0,21208,1,99,1,0,0,0
2001842,투명감 있는 크리스탈,,투명감 있는 크리스탈,0,0,0,1,0,0,False,0,20019,1,99,1,0,0,0
2001843,폐허도시의 건축자재,,폐허도시의 건축자재,0,0,0,1,0,0,False,0,21003,1,99,1,0,0,0
2001844,폐허도시의 낡은 건축자재,,폐허도시의 낡은 건축자재,0,0,0,1,0,0,False,0,21003,1,99,1,0,0,0
2001845,질 좋은 홍옥초 뿌리,,질 좋은 홍옥초 뿌리,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001846,홍옥초 뿌리,,홍옥초 뿌리,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001847,성인초,,성인초,0,0,0,1,0,0,False,0,25015,1,99,1,0,0,0
2001848,커르다스 삼나무 원목,,커르다스 삼나무 원목,0,0,0,1,0,0,False,0,22415,1,99,1,0,0,0
2001849,커르다스 삼나무 가지,,커르다스 삼나무 가지,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001850,질 좋은 용담,,질 좋은 용담,0,0,0,1,0,0,False,0,25002,1,99,1,0,0,0
2001851,용담,,용담,0,0,0,1,0,0,False,0,25002,1,99,1,0,0,0
2001852,용막이풀,,용막이풀,0,0,0,1,0,0,False,0,25023,1,99,1,0,0,0
2001853,칠대천나무 뿌리,,칠대천나무 뿌리,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001854,수수께끼의 들풀,,수수께끼의 들풀,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001855,신기한 들풀,,신기한 들풀,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001856,고대 민들레,,고대 민들레,0,0,0,1,0,0,False,0,25029,1,99,1,0,0,0
2001857,물어뜯긴 들풀,,물어뜯긴 들풀,0,0,0,1,0,0,False,0,25029,1,99,1,0,0,0
2001858,드라바니아 구름바다 들풀,,드라바니아 구름바다 들풀,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001859,거대 아티초크,,거대 아티초크,0,0,0,1,0,0,False,0,25220,1,99,1,0,0,0
2001860,푸른구름꽃,,푸른구름꽃,0,0,0,1,0,0,False,0,25030,1,99,1,0,0,0
2001861,향기로운 꽃꿀,,향기로운 꽃꿀,0,0,0,1,0,0,False,0,25102,1,99,1,0,0,0
2001862,달콤한 꽃꿀,,달콤한 꽃꿀,0,0,0,1,0,0,False,0,25102,1,99,1,0,0,0
2001863,검은삼나무 원목,,검은삼나무 원목,0,0,0,1,0,0,False,0,22415,1,99,1,0,0,0
2001864,검은삼나무 가지,,검은삼나무 가지,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001865,살리아크의 손가락,,살리아크의 손가락,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001866,질 좋은 어린나무 가지,,질 좋은 어린나무 가지,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001867,어린나무 가지,,어린나무 가지,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001868,요마 전집 '가면을 쓴 자' 페이지,,요마 전집 '가면을 쓴 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2001869,요마 전집 '푸른 눈을 지닌 자' 페이지,,요마 전집 '푸른 눈을 지닌 자' 페이지,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2001870,냄새 구슬,,냄새 구슬,0,0,0,1,0,0,False,0,27009,1,99,1,3,0,0
2001871,단단한 용비늘,,단단한 용비늘,0,0,0,1,0,0,False,0,22251,0,99,1,0,0,0
2001872,가스토르니스 가슴살,,가스토르니스 가슴살,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2001873,고급 비료,,고급 비료,0,0,0,1,0,0,False,0,27501,0,99,1,0,0,0
2001874,가스토르니스 깃털,,가스토르니스 깃털,0,0,0,1,0,0,False,67596,21907,0,3,1,0,0,0
2001875,그론 알름,,그론 알름,0,0,0,1,0,0,False,67598,25023,0,1,1,0,0,0
2001876,폼폼풀,,폼폼풀,0,0,0,1,0,0,False,67599,25357,0,4,1,0,0,0
2001877,샘물의 핵,,샘물의 핵,0,0,0,1,0,0,False,0,22614,0,99,1,0,0,0
2001878,세렌디피티의 편지,,세렌디피티의 편지,0,0,0,1,0,0,False,67608,26174,0,1,1,0,0,0
2001879,습격자의 편지,,습격자의 편지,0,0,0,1,0,0,False,67555,26181,0,1,1,0,0,0
2001880,상납금 주머니,,상납금 주머니,0,0,0,1,0,0,False,67614,25919,1,1,1,3,0,0
2001881,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001882,신형 시스템 유닛,,신형 시스템 유닛,0,0,0,1,0,0,False,67649,59542,0,1,1,0,0,0
2001883,빙창석,,빙창석,0,0,0,1,0,0,False,67647,21291,0,1,1,0,0,0
2001884,와우케온 비늘,,와우케온 비늘,0,0,0,1,0,0,False,67648,22252,0,1,1,0,0,0
2001885,야생 초코보 깃털,,야생 초코보 깃털,0,0,0,1,0,0,False,0,21901,0,99,1,0,0,0
2001886,풍맥의 나침반,,풍맥의 나침반,0,0,0,1,0,0,False,0,787,0,1,5,0,0,0
2001887,대등대 열쇠,,대등대 열쇠,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001888,코볼드군 열쇠,,코볼드군 열쇠,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001889,신선한 대구,,신선한 대구,0,0,0,1,0,0,False,67662,29012,0,1,1,0,0,0
2001890,버그의 파편,,버그의 파편,0,0,0,1,0,0,False,67670,20956,0,1,1,3,0,0
2001891,기술자가 남긴 쪽지,,기술자가 남긴 쪽지,0,0,0,1,0,0,False,67670,25906,0,1,1,3,0,0
2001892,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001893,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001894,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001895,해적의 밀주,,해적의 밀주,0,0,0,1,0,0,False,0,25057,0,99,1,0,0,0
2001896,신기한 쿠키,,신기한 쿠키,0,0,0,1,0,0,False,67686,24067,0,3,1,0,0,0
2001897,마녀의 빗자루,,마녀의 빗자루,0,0,0,1,0,0,False,67687,59471,1,1,1,3,0,0
2001898,빗자루 잿가루,,빗자루 잿가루,0,0,0,1,0,0,False,67687,21001,1,1,1,3,0,0
2001899,산크레드의 초상화,,산크레드의 초상화,0,0,0,1,0,0,False,67695,25906,0,1,1,3,0,0
2001900,낡은 칼,,낡은 칼,0,0,0,1,0,0,False,67737,33801,0,1,1,0,0,0
